,epoch,loss
0,0.0,0.10458602011203766
1,1.0,0.09437485039234161
2,2.0,0.09304532408714294
3,3.0,0.09282879531383514
4,4.0,0.09278404712677002
5,5.0,0.092755526304245
6,6.0,0.09274491667747498
7,7.0,0.09274999797344208
8,8.0,0.0927686095237732
9,9.0,0.09279662370681763
10,10.0,0.09282596409320831
11,11.0,0.09285153448581696
12,12.0,0.09287305176258087
13,13.0,0.09289184212684631
14,14.0,0.09290897846221924
15,15.0,0.0929250493645668
16,16.0,0.09294037520885468
17,17.0,0.09295512735843658
18,18.0,0.09296941012144089
19,19.0,0.09298329055309296
20,20.0,0.09299680590629578
21,21.0,0.09301000833511353
22,22.0,0.09302292764186859
23,23.0,0.09303557872772217
24,24.0,0.09304799139499664
25,25.0,0.09306016564369202
26,26.0,0.09307214617729187
27,27.0,0.09308391809463501
28,28.0,0.09309549629688263
29,29.0,0.09310688823461533
# <bound method Module.parameters of simple_ANN(   (l1): Linear(in_features=14, out_features=50, bias=True)   (l2): Linear(in_features=50, out_features=100, bias=True)   (l3): Linear(in_features=100, out_features=20, bias=True)   (output): Linear(in_features=20, out_features=8, bias=True)   (act): Sigmoid() )>\n
