,load_time_consume(s),test_time_consume(s),data_size
0,-1.3615624904632568,0.04796624183654785,3000
1,-1.3240306377410889,0.040969133377075195,4000
2,-1.320056676864624,0.06697201728820801,5000
3,-1.304539680480957,0.060970306396484375,6000
4,-1.3166556358337402,0.07096982002258301,7000
5,-1.3250951766967773,0.08096981048583984,8000
6,-1.3110294342041016,0.11297059059143066,9000
7,-1.321030616760254,0.10197019577026367,10000
8,-1.328608512878418,0.11097192764282227,11000
9,-1.3547089099884033,0.15999865531921387,12000
10,-1.3640737533569336,0.160996675491333,13000
11,-1.3095464706420898,0.13899850845336914,14000
12,-1.3040645122528076,0.17197012901306152,15000
13,-1.3080296516418457,0.1659696102142334,16000
14,-1.3180017471313477,0.22899842262268066,17000
15,-1.3204188346862793,0.21697092056274414,18000
16,-1.3186323642730713,0.18695926666259766,19000
17,-1.3180491924285889,0.23948049545288086,20000
18,-1.3128325939178467,0.21697044372558594,21000
19,-1.3130297660827637,0.24296998977661133,22000
20,-1.3570384979248047,0.29999709129333496,23000
21,-1.3286585807800293,0.23696637153625488,24000
22,-1.2919998168945312,0.276505708694458,25000
23,-1.3240022659301758,0.2879979610443115,26000
24,-1.326631784439087,0.2909688949584961,27000
25,-1.3150646686553955,0.28996753692626953,28000
26,-1.335655927658081,0.33051371574401855,29000
27,-1.3197107315063477,0.3319971561431885,30000
28,-1.3090927600860596,0.32999682426452637,31000
29,-1.3526685237884521,0.3859999179840088,32000
30,-1.3647632598876953,0.3319978713989258,33000
31,-1.367178201675415,0.36499810218811035,34000
32,-1.321146011352539,0.44648146629333496,35000
33,-1.3187894821166992,0.402996301651001,36000
34,-1.3080036640167236,0.42499732971191406,37000
35,-1.3172202110290527,0.4239969253540039,38000
36,-1.3080003261566162,0.47300052642822266,39000
