,load_time_consume(s),test_time_consume(s),data_size
0,-1.880279779434204,0.04796886444091797,3000
1,-1.8335750102996826,0.06099987030029297,4000
2,-1.806030035018921,0.07496953010559082,5000
3,-1.8570303916931152,0.08996963500976562,6000
4,-1.9203670024871826,0.08797383308410645,7000
5,-1.8285949230194092,0.09899616241455078,8000
6,-1.845524787902832,0.1100006103515625,9000
7,-1.8515849113464355,0.12199974060058594,10000
8,-1.8550467491149902,0.14596152305603027,11000
9,-1.865030288696289,0.1589963436126709,12000
10,-1.846222162246704,0.15797066688537598,13000
11,-1.885197401046753,0.21687102317810059,14000
12,-1.9180738925933838,0.1829700469970703,15000
13,-1.8530025482177734,0.22199726104736328,16000
14,-1.8386220932006836,0.24300074577331543,17000
15,-1.8585805892944336,0.25899815559387207,18000
16,-1.8584835529327393,0.2429966926574707,19000
17,-1.8501121997833252,0.25499844551086426,20000
18,-1.860543966293335,0.36300086975097656,21000
19,-1.9163618087768555,0.3249974250793457,22000
20,-1.862130880355835,0.2929699420928955,23000
21,-1.8690590858459473,0.3059694766998291,24000
22,-1.8540334701538086,0.3029673099517822,25000
23,-1.8440258502960205,0.3409998416900635,26000
24,-1.8485543727874756,0.3279695510864258,27000
25,-1.8710496425628662,0.3529698848724365,28000
26,-1.9110302925109863,0.3919696807861328,29000
27,-1.9400033950805664,0.36299705505371094,30000
28,-1.852066993713379,0.3759746551513672,31000
29,-1.8610646724700928,0.41496992111206055,32000
30,-1.9315752983093262,0.3999967575073242,33000
31,-1.83402681350708,0.5249996185302734,34000
32,-1.8741543292999268,0.42397570610046387,35000
33,-1.8760762214660645,0.4779980182647705,36000
34,-1.9597325325012207,0.4624760150909424,37000
35,-1.8500006198883057,0.5009973049163818,38000
36,-1.855576515197754,0.4870142936706543,39000
