,load_time_consume(s),test_time_consume(s),data_size
0,-1.3300282955169678,0.05996870994567871,3000
1,-1.2945518493652344,0.03997039794921875,4000
2,-1.3021042346954346,0.053967952728271484,5000
3,-1.2940304279327393,0.09196972846984863,6000
4,-1.2890348434448242,0.10896444320678711,7000
5,-1.2961411476135254,0.08099722862243652,8000
6,-1.3010025024414062,0.08699727058410645,9000
7,-1.298534631729126,0.1039731502532959,10000
8,-1.302034854888916,0.1309659481048584,11000
9,-1.3427808284759521,0.1269979476928711,12000
10,-1.3170623779296875,0.15897178649902344,13000
11,-1.2981171607971191,0.14896154403686523,14000
12,-1.3035717010498047,0.14699697494506836,15000
13,-1.2960255146026611,0.155975341796875,16000
14,-1.3041255474090576,0.18497252464294434,17000
15,-1.3080475330352783,0.17447781562805176,18000
16,-1.2970373630523682,0.2209632396697998,19000
17,-1.3130018711090088,0.19550776481628418,20000
18,-1.2990312576293945,0.24496960639953613,21000
19,-1.3029987812042236,0.21400070190429688,22000
20,-1.3080296516418457,0.2239687442779541,23000
21,-1.2880380153656006,0.23299717903137207,24000
22,-1.292137622833252,0.25297069549560547,25000
23,-1.3055369853973389,0.2819702625274658,26000
24,-1.2916016578674316,0.33801746368408203,27000
25,-1.295022964477539,0.27199792861938477,28000
26,-1.2886455059051514,0.31996726989746094,29000
27,-1.304062843322754,0.29196977615356445,30000
28,-1.2940294742584229,0.31047797203063965,31000
29,-1.321031093597412,0.3129692077636719,32000
30,-1.3610684871673584,0.34196996688842773,33000
31,-1.3040318489074707,0.3399953842163086,34000
32,-1.290999412536621,0.34050917625427246,35000
33,-1.3040108680725098,0.38699793815612793,36000
34,-1.2910284996032715,0.3919970989227295,37000
35,-1.2990648746490479,0.3689701557159424,38000
36,-1.2980306148529053,0.376969575881958,39000
