,load_time_consume(s),test_time_consume(s),data_size
0,-1.64859938621521,0.05097007751464844,3000
1,-1.5970025062561035,0.05199742317199707,4000
2,-1.6648657321929932,0.06799864768981934,5000
3,-1.6730022430419922,0.11899828910827637,6000
4,-1.5980579853057861,0.09196710586547852,7000
5,-1.6041321754455566,0.09897017478942871,8000
6,-1.619077444076538,0.1100008487701416,9000
7,-1.5969994068145752,0.13800048828125,10000
8,-1.6334106922149658,0.16196727752685547,11000
9,-1.6631536483764648,0.15696978569030762,12000
10,-1.5960297584533691,0.1715373992919922,13000
11,-1.5950298309326172,0.18396997451782227,14000
12,-1.6120030879974365,0.2239980697631836,15000
13,-1.6030128002166748,0.2570199966430664,16000
14,-1.6030120849609375,0.23699736595153809,17000
15,-1.616037368774414,0.2599978446960449,18000
16,-1.5930278301239014,0.2649993896484375,19000
17,-1.689126968383789,0.2829749584197998,20000
18,-1.6586074829101562,0.32596516609191895,21000
19,-1.6059989929199219,0.29399991035461426,22000
20,-1.5969996452331543,0.33499932289123535,23000
21,-1.5979137420654297,0.33199167251586914,24000
22,-1.642003059387207,0.3449976444244385,25000
23,-1.6000480651855469,0.35899782180786133,26000
24,-1.5909302234649658,0.3719964027404785,27000
25,-1.6831364631652832,0.3799705505371094,28000
26,-1.6666841506958008,0.378997802734375,29000
27,-1.596602201461792,0.37796640396118164,30000
28,-1.6185388565063477,0.45796990394592285,31000
29,-1.587015151977539,0.41899728775024414,32000
30,-1.594003438949585,0.43999671936035156,33000
31,-1.6650326251983643,0.4439675807952881,34000
32,-1.6030302047729492,0.43897128105163574,35000
33,-1.5980288982391357,0.47297048568725586,36000
34,-1.6465938091278076,0.4889698028564453,37000
35,-1.5900294780731201,0.4769706726074219,38000
36,-1.590505599975586,0.4940006732940674,39000
