,load_time_consume(s),test_time_consume(s),data_size
0,-1.0509963035583496,0.025000333786010742,3000
1,-1.0194683074951172,0.03096485137939453,4000
2,-1.0175905227661133,0.038974761962890625,5000
3,-1.0120000839233398,0.053000450134277344,6000
4,-1.01003098487854,0.05296945571899414,7000
5,-1.0060350894927979,0.08196544647216797,8000
6,-1.0035834312438965,0.06897544860839844,9000
7,-1.0100328922271729,0.08096671104431152,10000
8,-1.03800368309021,0.0899965763092041,11000
9,-1.020033836364746,0.0899662971496582,12000
10,-1.0210301876068115,0.10597062110900879,13000
11,-1.037024736404419,0.11297416687011719,14000
12,-1.055030345916748,0.14996910095214844,15000
13,-1.021000623703003,0.19099903106689453,16000
14,-1.0200252532958984,0.1409742832183838,17000
15,-1.0200023651123047,0.15399837493896484,18000
16,-1.0230305194854736,0.1489701271057129,19000
17,-1.0100302696228027,0.18097138404846191,20000
18,-1.0150256156921387,0.1839747428894043,21000
19,-1.0140304565429688,0.16297030448913574,22000
20,-1.0229995250701904,0.1940000057220459,23000
21,-1.0100302696228027,0.1829695701599121,24000
22,-1.010002613067627,0.19699788093566895,25000
23,-1.0191736221313477,0.2209782600402832,26000
24,-1.037031650543213,0.23996806144714355,27000
25,-1.0530493259429932,0.25096845626831055,28000
26,-1.0335729122161865,0.24199771881103516,29000
27,-1.0210003852844238,0.22899985313415527,30000
28,-1.020003080368042,0.27399730682373047,31000
29,-1.0000300407409668,0.24896907806396484,32000
30,-1.0186011791229248,0.28296756744384766,33000
31,-1.0120234489440918,0.28197550773620605,34000
32,-1.0090022087097168,0.2729980945587158,35000
33,-1.0230019092559814,0.2709980010986328,36000
34,-1.0065360069274902,0.3129703998565674,37000
35,-1.0240027904510498,0.30999755859375,38000
36,-1.0150299072265625,0.34397125244140625,39000
