,load_time_consume(s),test_time_consume(s),data_size
0,-0.9201509952545166,0.028962135314941406,3000
1,-0.9300289154052734,0.03597092628479004,4000
2,-0.9270303249359131,0.05196976661682129,5000
3,-0.9189996719360352,0.054021358489990234,6000
4,-0.9190652370452881,0.0709691047668457,7000
5,-0.9370293617248535,0.07196950912475586,8000
6,-0.9290330410003662,0.08096742630004883,9000
7,-0.9180352687835693,0.09096431732177734,10000
8,-0.9171352386474609,0.09997034072875977,11000
9,-0.9210612773895264,0.11097049713134766,12000
10,-0.9200003147125244,0.13000082969665527,13000
11,-0.9370031356811523,0.16599702835083008,14000
12,-0.9420115947723389,0.1329972743988037,15000
13,-0.9560291767120361,0.15297150611877441,16000
14,-0.9453632831573486,0.14799809455871582,17000
15,-0.9170386791229248,0.1619701385498047,18000
16,-0.9280009269714355,0.18999910354614258,19000
17,-0.9141402244567871,0.21396994590759277,20000
18,-0.9165360927581787,0.23000025749206543,21000
19,-0.920384407043457,0.22899794578552246,22000
20,-0.9222962856292725,0.21396851539611816,23000
21,-0.9135456085205078,0.21596980094909668,24000
22,-0.9050295352935791,0.2219703197479248,25000
23,-0.9219996929168701,0.2840003967285156,26000
24,-0.9210295677185059,0.28596997261047363,27000
25,-0.9070010185241699,0.288999080657959,28000
26,-0.9180378913879395,0.26999711990356445,29000
27,-0.9365146160125732,0.2980000972747803,30000
28,-0.9120030403137207,0.3029971122741699,31000
29,-0.9110298156738281,0.3399972915649414,32000
30,-0.9277184009552002,0.3859992027282715,33000
31,-0.9300317764282227,0.3079688549041748,34000
32,-0.923999547958374,0.3619997501373291,35000
33,-0.916999340057373,0.3505115509033203,36000
34,-0.9090297222137451,0.32799434661865234,37000
35,-0.9320590496063232,0.3839693069458008,38000
36,-0.9240398406982422,0.38999056816101074,39000
