,load_time_consume(s),test_time_consume(s),data_size
0,-1.2737812995910645,0.03397321701049805,3000
1,-1.2422888278961182,0.03700089454650879,4000
2,-1.2145888805389404,0.04195427894592285,5000
3,-1.2165987491607666,0.06097006797790527,6000
4,-1.2340564727783203,0.06199836730957031,7000
5,-1.2190368175506592,0.0689992904663086,8000
6,-1.2620341777801514,0.08499956130981445,9000
7,-1.3004395961761475,0.09699892997741699,10000
8,-1.216064214706421,0.0949704647064209,11000
9,-1.2211127281188965,0.1009676456451416,12000
10,-1.223071813583374,0.1119699478149414,13000
11,-1.2230298519134521,0.1249704360961914,14000
12,-1.2230002880096436,0.15600013732910156,15000
13,-1.2200300693511963,0.1339712142944336,16000
14,-1.2066302299499512,0.1549997329711914,17000
15,-1.2400009632110596,0.17999863624572754,18000
16,-1.2202093601226807,0.157975435256958,19000
17,-1.235713243484497,0.16697049140930176,20000
18,-1.2430026531219482,0.19701743125915527,21000
19,-1.2140026092529297,0.19099736213684082,22000
20,-1.2120020389556885,0.23799848556518555,23000
21,-1.2150654792785645,0.20197010040283203,24000
22,-1.229036808013916,0.2100200653076172,25000
23,-1.2271702289581299,0.2575347423553467,26000
24,-1.2200961112976074,0.25496935844421387,27000
25,-1.2121422290802002,0.2444744110107422,28000
26,-1.2240488529205322,0.24098658561706543,29000
27,-1.250535488128662,0.2609696388244629,30000
28,-1.289025068283081,0.29497480392456055,31000
29,-1.2241082191467285,0.26999783515930176,32000
30,-1.22702956199646,0.3109705448150635,33000
31,-1.2090470790863037,0.28996944427490234,34000
32,-1.2126171588897705,0.30096960067749023,35000
33,-1.2165346145629883,0.3429715633392334,36000
34,-1.2191262245178223,0.3289656639099121,37000
35,-1.2240300178527832,0.38897085189819336,38000
36,-1.2280287742614746,0.3649709224700928,39000
