,loss_dataset_1,loss_dataset_2,data_size
0,-0.0018703218,-0.0020675643,3000
1,-0.0018799496,-0.0019653502,4000
2,-0.0018269961,-0.0019566217,5000
3,-0.0018793362,-0.0019346507,6000
4,-0.001859556,-0.0019687722,7000
5,-0.0018511473,-0.0019990616,8000
6,-0.0018664068,-0.002015158,9000
7,-0.0018795396,-0.002007503,10000
8,-0.0018957714,-0.0019910014,11000
9,-0.0019024624,-0.0019856845,12000
10,-0.0018885916,-0.0020238939,13000
11,-0.0018898982,-0.0020398865,14000
12,-0.0018829108,-0.0020471,15000
13,-0.0019030496,-0.0020935363,16000
14,-0.0019011549,-0.0020997322,17000
15,-0.0018909572,-0.002084053,18000
16,-0.0019107691,-0.0020614415,19000
17,-0.0019015896,-0.0020768368,20000
18,-0.0019034954,-0.0020624427,21000
19,-0.0019024813,-0.002064146,22000
20,-0.0019075278,-0.0020756866,23000
21,-0.0019143275,-0.0020529702,24000
22,-0.0019134297,-0.002062378,25000
23,-0.0019205108,-0.0020583062,26000
24,-0.0019117108,-0.0020479602,27000
25,-0.0019161348,-0.0020520464,28000
26,-0.0019122898,-0.0020439965,29000
27,-0.0019129143,-0.0020480342,30000
28,-0.0019202693,-0.0020621575,31000
29,-0.00192549,-0.0020686677,32000
30,-0.0019275034,-0.0020770074,33000
31,-0.0019282743,-0.0020876802,34000
32,-0.0019340126,-0.0020927973,35000
33,-0.0019305574,-0.0020926741,36000
34,-0.0019287323,-0.0020999385,37000
35,-0.0019278944,-0.0021061748,38000
36,-0.0019272461,-0.0021077862,39000
