,T,P,zs
2946,747.464815855548,874600.0257926413,"[0.263476341465112, 0.14822251450972668, 0.23773725590206485, 0.15418063370326873, 0.09676684948955644, 0.09961640493027119]"
14700,819.2061972236954,134946.2656457666,"[0.5148406600082429, 0.033574379837140206, 0.01664876942427999, 0.07927863829997697, 0.28124919335496723, 0.07440835907539275]"
49762,167.56115203219102,992887.605664012,"[0.05599101524544689, 0.08616727888906685, 0.0630839044764724, 0.09596692753311384, 0.5924477631371037, 0.10634311071879636]"
48929,982.5322767856436,585044.6743441789,"[0.19996259151787202, 0.12553582903859012, 0.09439293662880213, 0.2189700640539235, 0.3162819776784204, 0.044856601082391735]"
2860,722.3724154758861,396593.5891927512,"[0.11692395565054568, 0.4800468709150987, 0.04340637121762611, 0.015091943052452914, 0.217311068096921, 0.1272197910673558]"
44143,402.9819991598223,679663.680241072,"[0.13144395545345913, 0.28561612047007606, 0.15004476105248032, 0.2279711327877565, 0.11833368616961017, 0.08659034406661789]"
6287,853.3779566215203,552219.106943809,"[0.2390031371775627, 0.16722392450893042, 0.3510912890891832, 0.007639103045349341, 0.12227796693054876, 0.11276457924842556]"
10100,440.4767541866304,571839.3811739304,"[0.19991890242178878, 0.13906577713055618, 0.22245809873215486, 0.12008621060235693, 0.22585394282963095, 0.0926170682835123]"
27696,845.0823131875632,451037.4278610212,"[0.021223544004598475, 0.11716117415025208, 0.5984238020507419, 0.0925483662886157, 0.0862589481109908, 0.08438416539480095]"
44731,114.92067957377364,508480.10306217015,"[0.0020869166270012372, 0.07268553599088917, 0.09252752931173944, 0.3692195497604262, 0.00894936846371788, 0.4545310998462261]"
39057,474.39321648752207,445502.02529529785,"[0.050839816723254695, 0.05528879503383365, 0.03883814438169822, 0.038987038907854425, 0.7085563230213322, 0.1074898819320268]"
8927,113.18411564398826,557936.659884931,"[0.14163312261669023, 0.32839840357400696, 0.006547210890778884, 0.24982394895768203, 0.1800137413918397, 0.09358357256900202]"
11109,140.98997528621845,497308.9714774555,"[0.10341726684690104, 0.09560381576739996, 0.0375713647802971, 0.37047849057116383, 0.3775053956531442, 0.015423666381093763]"
16664,492.2476886859199,742615.2834727827,"[0.01775723657072652, 0.40213286620428645, 0.2944413372738536, 0.13323358035197017, 0.05680301520649882, 0.09563196439266435]"
4486,370.6819930154391,563346.7194315292,"[0.5301601431150156, 0.29937051948398835, 0.07831117264770343, 0.04903872711551292, 0.02388299319324548, 0.01923644444453451]"
22623,181.573682056796,852340.0058644137,"[0.032519859495583614, 0.22654980707964067, 0.08430116973713624, 0.05974322896878852, 0.19378558984924468, 0.4031003448696062]"
4504,65.84106984999622,263710.1326649052,"[0.17508226910000937, 0.011911561771484887, 0.17944361319585747, 0.01595338393788092, 0.33770343339792674, 0.2799057385968406]"
13737,512.8540038956025,240927.09376987023,"[0.18833535463453224, 0.07024048953209411, 0.3263940896843616, 0.036550097379011826, 0.36435765876867304, 0.014122310001327147]"
2002,252.1140977094652,945404.7699854925,"[0.10803063257810736, 0.029269927992272942, 0.5824208309411142, 0.10632454612382959, 0.14968632083666827, 0.024267741528007574]"
3242,641.9689674188721,496468.286246911,"[0.21964571056064816, 0.1733098313950661, 0.1740767664647281, 0.1584216436309708, 0.205143335484942, 0.06940271246364474]"
25510,763.8146565929198,741989.7510284863,"[0.03551905893012063, 0.0131967362448936, 0.044556773647443836, 0.4305354029417404, 0.323956108507956, 0.15223591972784536]"
21307,364.1622455052819,330910.6722614804,"[0.2909381859384906, 0.026350675737146247, 0.43156616945819243, 0.23162626689793792, 0.009724536433977998, 0.00979416553425496]"
16018,360.4874576870648,455328.34278701874,"[0.3324690672699482, 0.0443788563745311, 0.18866454106686628, 0.09744153475511842, 0.06803009476909376, 0.26901590576444223]"
25699,974.7859995639476,656618.3351662187,"[0.26821239932444535, 0.06378529384043437, 0.1505977629307044, 0.0972472088337757, 0.2923625432037183, 0.1277947918669217]"
46925,693.7486224632643,180740.61557887145,"[0.04163966395103622, 0.40031795179428187, 0.2254103928095837, 0.08365960825031371, 0.08507661977750622, 0.16389576341727835]"
21855,64.42531986783912,415030.0378387399,"[0.0509539375734758, 0.2000231391661487, 0.2037244379626306, 0.18367552743001558, 0.14893595626833436, 0.21268700159939477]"
28062,264.3701929468712,814336.3284165579,"[0.019944175210179084, 0.04600423254698823, 0.14549594552894163, 0.06243353400245163, 0.07233898879275744, 0.6537831239186821]"
23241,827.5061233234749,251356.6545205784,"[0.025632524177545808, 0.2816183814007464, 0.06553969606820712, 0.483028120346708, 0.03131412592708053, 0.11286715207971196]"
39309,401.0522880652194,670782.7500041791,"[0.10967418046071566, 0.3176415520654717, 0.08521547839335558, 0.15661017404786068, 0.17190242522550253, 0.15895618980709372]"
22824,50.56728402093098,648123.471555635,"[0.125070568407017, 0.1857776912568838, 0.019259787369045038, 0.34780496651004883, 0.2805059519517574, 0.04158103450524784]"
3577,391.9206355917082,912476.4561189872,"[0.26974080121977384, 0.2497831594844733, 0.08800112915515843, 0.0009235041881341994, 0.11075927102573045, 0.2807921349267299]"
12080,762.1173549681107,712495.8989452312,"[0.009290803974475792, 0.12755490433167813, 0.0712182163190264, 0.2583170757912897, 0.04012472778396112, 0.4934942717995688]"
19348,923.6401132317998,713828.9481488143,"[0.18741650812387434, 0.2521086092917967, 0.1629963949815343, 0.014777195390645896, 0.344786849862591, 0.03791444234955772]"
5528,103.9090676973384,457307.64203849534,"[0.1614956381127386, 0.1886286223691743, 0.2480008904859679, 0.15526610255864423, 0.10366064420868505, 0.14294810226479002]"
30936,377.1580439623488,673802.938395215,"[0.391645514891603, 0.3493698478987244, 0.06884001862025224, 0.17886636731139566, 0.007073793128038794, 0.004204458149986146]"
6947,524.6409043759885,805312.8860729137,"[0.09487056659420763, 0.17252729238773015, 0.045632750105716366, 0.0070351350467998544, 0.670522844618539, 0.009411411247006955]"
16442,555.8224346350697,841791.3777904784,"[0.028699703126863464, 0.25687358600513605, 0.28837807333678306, 0.0730181665552298, 0.2419169233603708, 0.11111354761561681]"
13798,196.80662699688548,696455.8667514381,"[0.370774053998243, 0.024793279399146897, 0.22535514967227188, 0.29711741213950743, 0.005002491505718335, 0.07695761328511251]"
