,load_time_consume(s),test_time_consume(s),data_size
0,-1.4475715160369873,0.04199695587158203,3000
1,-1.3945448398590088,0.04200029373168945,4000
2,-1.3940021991729736,0.05299735069274902,5000
3,-1.4040322303771973,0.06796765327453613,6000
4,-1.4081006050109863,0.0689699649810791,7000
5,-1.3920307159423828,0.08497047424316406,8000
6,-1.423048496246338,0.0969696044921875,9000
7,-1.3940296173095703,0.12797069549560547,10000
8,-1.3941521644592285,0.11897063255310059,11000
9,-1.4100501537322998,0.13700008392333984,12000
10,-1.4540035724639893,0.16499614715576172,13000
11,-1.3870322704315186,0.1459674835205078,14000
12,-1.3896088600158691,0.1549694538116455,15000
13,-1.4021470546722412,0.17496371269226074,16000
14,-1.3971097469329834,0.1719965934753418,17000
15,-1.413055658340454,0.24496841430664062,18000
16,-1.3960294723510742,0.20196986198425293,19000
17,-1.3826930522918701,0.2499985694885254,20000
18,-1.3936591148376465,0.24899816513061523,21000
19,-1.378030776977539,0.22097253799438477,22000
20,-1.4320147037506104,0.23299884796142578,23000
21,-1.3910298347473145,0.2499709129333496,24000
22,-1.3870022296905518,0.27699780464172363,25000
23,-1.3990356922149658,0.2669992446899414,26000
24,-1.4125962257385254,0.2889688014984131,27000
25,-1.4041142463684082,0.2889976501464844,28000
26,-1.401031732559204,0.3219897747039795,29000
27,-1.4076194763183594,0.29698944091796875,30000
28,-1.3970003128051758,0.35699987411499023,31000
29,-1.3971354961395264,0.34196996688842773,32000
30,-1.4600954055786133,0.3379700183868408,33000
31,-1.4142868518829346,0.33899593353271484,34000
32,-1.385040283203125,0.3379709720611572,35000
33,-1.4025366306304932,0.39248037338256836,36000
34,-1.3935174942016602,0.4459974765777588,37000
35,-1.4149353504180908,0.4199700355529785,38000
36,-1.3892097473144531,0.43197035789489746,39000
