,T,P,zs
5545,407.769230320338,462024.1352364007,"[0.00545816312690448, 0.5707288154277601, 0.08656976979827381, 0.18965939464163342, 0.14758385700542823]"
1191,22.439581412465888,767687.2175503586,"[0.003174931539967427, 0.24785678686048945, 0.666895293538935, 0.07229263820006247, 0.009780349860545778]"
21672,55.91775591144296,678481.1690545821,"[0.5606993806727405, 0.3023855313054179, 0.03279235321249557, 0.08026612628443187, 0.02385660852491423]"
4047,675.7774860533118,972170.0314813448,"[0.23131111683473385, 0.011323651751093369, 0.28136837224106703, 0.15744093300554368, 0.31855592616756195]"
44447,912.75424901369,788070.0940295529,"[0.09973997995618542, 0.1209278466340786, 0.4562149655349917, 0.05084687810318391, 0.2722703297715604]"
49009,76.25027767454571,751829.3788473498,"[0.33940498476942105, 0.16989742869863106, 0.14037528032176605, 0.25722216575493945, 0.09310014045524241]"
28642,196.5487740377108,791352.9717850663,"[0.732795294721128, 0.07870860683867104, 0.040308681776026624, 0.11532043553492503, 0.03286698112924941]"
42048,605.9249759819709,724285.8376149108,"[0.16636521523666797, 0.2445147949196541, 0.36671723204981915, 0.12786309548794725, 0.09453966230591145]"
24836,769.9341057364624,994316.3262887746,"[0.433751903873568, 0.008470865045187225, 0.16375462712707467, 0.12435651913974781, 0.26966608481442217]"
13921,23.689540213937303,589401.1464881758,"[0.41684506618501077, 0.05337874001425754, 0.07414628196532604, 0.14883814191503142, 0.30679176992037427]"
39127,990.8138330939796,764674.0513211737,"[0.4281887975362297, 0.037954498258249626, 0.22581088768643212, 0.13163970581881723, 0.1764061107002714]"
36051,573.0635044745063,215545.3492112725,"[0.07429677583135832, 0.2477680617898782, 0.11186101298218298, 0.0031969396016850154, 0.5628772097948954]"
3701,841.2728856315803,522987.59851679264,"[0.4162046496889198, 0.138602990110327, 0.035048295569037, 0.3638706264663487, 0.046273438165367414]"
17150,758.8901958278052,716644.8874876628,"[0.15932390539696917, 0.1519972195526473, 0.3235963393403632, 0.2964811250204218, 0.06860141068959866]"
22573,909.0808811840192,782647.2881354338,"[0.12138808098660793, 0.09448923433739682, 0.4450785659220476, 0.33167610192459224, 0.007368016829355368]"
4335,556.0834121982308,700045.501232901,"[0.11373827043620308, 0.4344852402263865, 0.2111605339233828, 0.22636069041212042, 0.0142552650019072]"
4428,424.8316766323769,183166.1663945712,"[0.2939686053322394, 0.09953712989702342, 0.1512427336558503, 0.06314577461153363, 0.3921057565033533]"
1027,894.8526674649687,707797.3666469207,"[0.11005986990318146, 0.1520375906896324, 0.3048088921673068, 0.14590857902482904, 0.2871850682150505]"
12989,262.0391771425967,224153.64747646963,"[0.013282211319376304, 0.13235708901895504, 0.40463517119294623, 0.3441149462060024, 0.10561058226271991]"
6324,756.270266816799,459888.9060559697,"[0.35252292583210376, 0.2324514629487505, 0.2061167169813488, 0.19435251930790023, 0.014556374929896561]"
5336,696.9817212603597,964723.3064419643,"[0.06328237235525153, 0.2444976262356245, 0.24288764876280522, 0.02535891164413158, 0.4239734410021872]"
30614,314.60183450271387,194081.31445578043,"[0.05158080172100799, 0.33454270893437765, 0.5204419565641584, 0.07124220383532408, 0.022192328945131914]"
39938,455.05901142929474,227021.48132787377,"[0.15281113361832335, 0.2140801911161811, 0.5600965083849929, 0.020155702230493084, 0.05285646465000953]"
46301,132.51124564950177,886252.8024022044,"[0.1890383310683229, 0.0320793897062701, 0.2171828256041969, 0.3299178163477906, 0.2317816372734195]"
1988,40.08358514663829,746498.7845284318,"[0.0008600270317191717, 0.3674679303907334, 0.06861215220191273, 0.4519567237047357, 0.11110316667089888]"
3037,979.5410507186012,695695.2543882492,"[0.2776011328627412, 0.0934047213988702, 0.5180285286599979, 0.0005285558728815548, 0.1104370612055092]"
38985,977.709082276595,507354.128650563,"[0.15710569993110224, 0.3422897863058414, 0.14584807999635127, 0.3237560184454139, 0.0310004153212911]"
3027,708.279140382234,209138.0198618645,"[0.03192117063589488, 0.254005504107238, 0.05017340953851051, 0.3751960445529852, 0.28870387116537133]"
7757,572.6639127951607,783570.507222311,"[0.49514920494759795, 0.09328893705656749, 0.3713604840937044, 0.010415646513194536, 0.02978572738893548]"
9432,912.6552446229516,633787.1242636681,"[0.3147902944580647, 0.05794837804274323, 0.01369655815986138, 0.13908813548033772, 0.4744766338589929]"
44764,900.3494047492994,278858.55704979773,"[0.13502430247358238, 0.7819557905878572, 0.02275675457739872, 0.044588162854850295, 0.015674989506311465]"
1100,339.340048942674,678035.7566548522,"[0.24479637010436492, 0.12749985937535574, 0.0805521756368968, 0.460976501214432, 0.08617509366895042]"
10442,155.74402238732446,694600.0313785503,"[0.3343627984341873, 0.32612636687365665, 0.12064916548620601, 0.13444198022082163, 0.08441968898512839]"
47189,323.9167037946089,316594.0508956636,"[0.09556251252303155, 0.161865556557315, 0.14673918338769865, 0.381897926919335, 0.21393482061261973]"
18414,219.58314591199465,872215.7539677409,"[0.2034347974653466, 0.17828148257588905, 0.14002713518177076, 0.2883639347949216, 0.18989264998207198]"
1251,328.273410264971,274893.6015241856,"[0.0066467077152717255, 0.21196189590130377, 0.1466318858848909, 0.18558020066104366, 0.44917930983749005]"
29767,207.35803782397136,916844.4615937368,"[0.06175253326771569, 0.19044914811591954, 0.031479630368532005, 0.4088107653831705, 0.3075079228646623]"
