,epoch,loss
0,0.0,94205.28125
1,1.0,7568019.0
2,2.0,13491051.0
3,3.0,5532064.0
4,4.0,4105324.0
5,5.0,8172182.5
6,6.0,7669287.0
7,7.0,7230978.5
8,8.0,7134953.0
9,9.0,3470562.5
10,10.0,3555615.5
11,11.0,3476430.0
12,12.0,6629068.0
13,13.0,11599424.0
14,14.0,3724457.5
15,15.0,1443976.375
16,16.0,1317955.375
17,17.0,3776431.5
18,18.0,5678695.0
19,19.0,5283669.0
20,20.0,2731862.0
21,21.0,4736838.0
22,22.0,6614097.0
23,23.0,472427.0
24,24.0,6006108.0
25,25.0,4099874.75
26,26.0,4034283.5
27,27.0,1287285.625
28,28.0,3698644.5
29,29.0,7064833.5
30,30.0,2435639.5
31,31.0,2850627.5
32,32.0,5837509.5
33,33.0,4631958.0
34,34.0,3285682.0
35,35.0,3038626.25
36,36.0,4122539.25
37,37.0,2349420.5
38,38.0,3630163.25
39,39.0,902471.375
40,40.0,2979547.5
41,41.0,4272268.0
42,42.0,3070911.75
43,43.0,1187920.125
44,44.0,2269149.5
45,45.0,4480261.0
46,46.0,1332790.75
47,47.0,2088209.25
48,48.0,916624.625
49,49.0,6262296.5
50,50.0,692374.0
51,51.0,6492523.0
52,52.0,3727532.75
53,53.0,4736310.5
54,54.0,1045502.0
55,55.0,3593238.5
56,56.0,2180703.75
57,57.0,5789526.5
58,58.0,2317783.0
59,59.0,2616838.75
60,60.0,734223.5
61,61.0,2101471.5
62,62.0,3596076.75
63,63.0,4511768.5
64,64.0,3255656.5
65,65.0,1880886.75
66,66.0,2733005.5
67,67.0,4631232.5
68,68.0,1281051.25
69,69.0,4473013.0
70,70.0,1057538.375
71,71.0,2005814.75
72,72.0,2967763.5
73,73.0,714746.125
74,74.0,726835.0
75,75.0,2212984.0
76,76.0,389003.40625
77,77.0,4656197.5
78,78.0,3167287.75
79,79.0,3611071.5
80,80.0,488010.15625
81,81.0,1739435.75
82,82.0,645063.125
83,83.0,3244079.75
84,84.0,2188205.5
85,85.0,1884098.25
86,86.0,568292.375
87,87.0,1806946.75
88,88.0,3012641.0
89,89.0,1912223.25
90,90.0,4542158.5
91,91.0,4400604.0
92,92.0,1789523.0
93,93.0,1905725.625
94,94.0,2532750.0
95,95.0,2972286.25
96,96.0,1667272.75
97,97.0,2719546.25
98,98.0,2166755.5
99,99.0,4311237.5
100,100.0,2454633.75
101,101.0,2201768.25
102,102.0,3182941.25
103,103.0,1285544.75
104,104.0,2012466.25
105,105.0,3399189.5
106,106.0,1714397.375
107,107.0,6184358.5
108,108.0,4865824.0
109,109.0,1565914.75
110,110.0,2923620.75
111,111.0,1776782.0
112,112.0,1328113.5
113,113.0,4100218.75
114,114.0,3082568.5
115,115.0,4018989.5
116,116.0,3378612.75
