,epoch,loss
0,0.0,602.720458984375
1,1.0,840.6392211914062
2,2.0,452.7630920410156
3,3.0,290.3747253417969
4,4.0,831.39013671875
5,5.0,1025.6473388671875
6,6.0,747.4879150390625
7,7.0,994.8590698242188
8,8.0,735.2725830078125
9,9.0,490.20379638671875
10,10.0,387.2862548828125
11,11.0,751.0162353515625
12,12.0,742.30908203125
13,13.0,660.9481811523438
14,14.0,788.1250610351562
15,15.0,536.7686157226562
16,16.0,632.9085693359375
17,17.0,331.87872314453125
18,18.0,500.6659851074219
19,19.0,777.8323364257812
20,20.0,813.4896240234375
21,21.0,794.442626953125
22,22.0,865.1021728515625
23,23.0,578.850830078125
24,24.0,737.7583618164062
25,25.0,486.62322998046875
26,26.0,1020.1834106445312
27,27.0,270.9717102050781
28,28.0,396.8489074707031
29,29.0,619.8043212890625
30,30.0,570.5830688476562
31,31.0,1033.6912841796875
32,32.0,836.4933471679688
33,33.0,982.2885131835938
34,34.0,780.08642578125
35,35.0,719.1882934570312
36,36.0,547.310302734375
37,37.0,430.58319091796875
38,38.0,667.6636962890625
39,39.0,574.9246215820312
40,40.0,664.0803833007812
41,41.0,357.82586669921875
42,42.0,715.6906127929688
43,43.0,545.467529296875
44,44.0,759.0449829101562
45,45.0,928.45751953125
46,46.0,579.6431884765625
47,47.0,794.8577880859375
48,48.0,802.8091430664062
49,49.0,768.7879638671875
50,50.0,626.5240478515625
51,51.0,1136.7186279296875
52,52.0,706.0647583007812
53,53.0,774.97607421875
54,54.0,1039.06982421875
55,55.0,645.3988647460938
56,56.0,978.1961059570312
57,57.0,1025.9873046875
58,58.0,693.468017578125
59,59.0,404.67059326171875
60,60.0,859.909423828125
61,61.0,456.84014892578125
62,62.0,747.765380859375
63,63.0,915.956298828125
64,64.0,849.76904296875
65,65.0,1036.4976806640625
66,66.0,481.2698059082031
67,67.0,952.650634765625
68,68.0,552.956787109375
69,69.0,490.3857727050781
70,70.0,783.482421875
71,71.0,912.5345458984375
72,72.0,620.0283813476562
73,73.0,923.49462890625
74,74.0,625.7456665039062
75,75.0,1398.8990478515625
76,76.0,1019.0856323242188
77,77.0,887.7960815429688
78,78.0,534.2155151367188
79,79.0,987.3314208984375
80,80.0,760.6016235351562
81,81.0,955.741455078125
82,82.0,633.6197509765625
83,83.0,889.8624267578125
