,T,P,zs
2609,717.2879215892283,957713.349195323,"[0.007006901220127918, 0.20320887311804728, 0.04917925322919859, 0.05237720574364075, 0.18818063508659347, 0.500047131602392]"
9373,783.6309565783912,891148.1610275551,"[0.25322759400369577, 0.22962038677788843, 0.03676118226126797, 0.23311017663767972, 0.24155222435616194, 0.00572843596330606]"
9679,70.04017093857756,646396.0169879658,"[0.28434738605659393, 0.05361545894489154, 0.32415402356946493, 0.11152519737470087, 0.16920176764898434, 0.05715616640536426]"
23091,522.1053514238922,275851.2337411214,"[0.06385478704454418, 0.129997419312929, 0.052048844162337196, 0.24918517172237853, 0.41244928470726044, 0.09246449305055054]"
1730,331.80282067584545,266197.1873687069,"[0.03438049151471528, 0.4403178781298731, 0.21204316479567298, 0.062219730785341286, 0.07238913141733373, 0.17864960335706379]"
30397,648.1282087541906,812472.1774087097,"[0.11928168512935719, 0.038757285385812405, 0.2217422546135872, 0.11548294113709312, 0.37203200598052527, 0.13270382775362494]"
27101,404.6930597800472,144267.8291821318,"[0.1053967725007873, 0.4971207703915901, 0.0929753523549118, 0.05611427341579529, 0.10224637027380876, 0.14614646106310686]"
32408,294.0680159379352,775515.7646151128,"[0.1637965838548824, 0.12349851810746726, 0.06251617663978498, 0.20231904544632362, 0.20442464868271448, 0.24344502726882708]"
33099,186.5813588547045,175634.26361149212,"[0.4310915648304513, 0.011614986274035769, 0.10755664516549969, 0.16665531441897705, 0.18986687374371208, 0.09321461556732424]"
31395,953.469392832649,871721.5824702261,"[0.016189622565223535, 0.23746688418649772, 0.047401022054663594, 0.047075521345199524, 0.1883353839240801, 0.46353156592433553]"
14845,225.9345760663137,831953.4819837001,"[0.3099506908140673, 0.01001396912656084, 0.014039911103559477, 0.14432323546243794, 0.4293745304365238, 0.09229766305685051]"
14653,180.37130748009457,379252.9689618051,"[0.3253443235499601, 0.2696532309847382, 0.12580924408380628, 0.04045902167379091, 0.12679142311850092, 0.11194275658920345]"
9783,780.0033365992718,683871.9830014375,"[0.05839813002897793, 0.014369439578370809, 0.13585838281153798, 0.01760801920102421, 0.7245514978578073, 0.04921453052228187]"
21218,913.6229294562188,132000.66064144904,"[0.34497268750228816, 0.18738052114994286, 0.19897347823134318, 0.04859391449716434, 0.1258460718212791, 0.0942333267979824]"
43022,327.7654279380568,190044.5642594936,"[0.31156068235733186, 0.3332418692633607, 0.11811188411109065, 0.013626888347551097, 0.10136112544252197, 0.12209755047814376]"
18407,321.8060865717751,511854.7953750912,"[0.17764831993320027, 0.10467760533545988, 0.35080101265285746, 0.2163023137149157, 0.14779099833944737, 0.0027797500241193438]"
18046,997.9772760916971,519666.8928052101,"[0.08648216322421862, 0.2885297030209934, 0.21418140483151446, 0.2021764273544666, 0.1369359652255924, 0.07169433634321445]"
22250,111.45425360436916,770153.0917169927,"[0.13127036594200855, 0.21243294763219367, 0.0028615830284203945, 0.5338212881975402, 0.11504624313788338, 0.0045675720619538064]"
37189,122.00311812322086,455840.1541010008,"[0.07247483849115834, 0.616408108359858, 0.15576431510286776, 0.016643914027827528, 0.09504908150974352, 0.04365974250854493]"
19903,84.7358485116031,754039.6357681367,"[0.14824586631911651, 0.24293904204149905, 0.17900228226396234, 0.13465772659557726, 0.20915087203108682, 0.08600421074875814]"
29929,913.2045285667028,747522.3106472428,"[0.012141308195577469, 0.1674469548901459, 0.07709179371984407, 0.4344675339456031, 0.3018612682623951, 0.006991140986434171]"
13787,52.90513751291528,585202.7021323055,"[0.1339047471995237, 0.12440434174052742, 0.09377594418564611, 0.2738582558811785, 0.319658193132115, 0.054398517861009126]"
12853,595.8631369080806,346806.5712581116,"[0.3293997826092892, 0.027737072198457814, 0.20893941860890058, 0.018001568313123217, 0.2266746738181424, 0.1892474844520868]"
45904,213.41429177610496,586660.5774441753,"[0.03177378964055693, 0.1582438674898731, 0.40025783637431117, 0.11028153034853072, 0.1657867107755131, 0.13365626537121503]"
15230,536.6946530284072,726218.7474363536,"[0.5875761752199516, 0.10057677449777058, 0.14762681880388295, 0.005672486691920366, 0.10748686565680222, 0.0510608791296723]"
12811,114.05600951836772,354234.46546447824,"[0.20218712432795846, 0.10282754860698846, 0.043070651722859565, 0.13114674250457115, 0.4601457837924097, 0.060622149045212535]"
49498,571.4699780399168,944276.1065482324,"[0.02054737209699384, 0.2855729350152548, 0.06892305455192828, 0.28745692404056045, 0.2320250514272079, 0.10547466286805467]"
27887,952.911034724176,773735.7333495688,"[0.007276052953732674, 0.056011702005166794, 0.2889878914262568, 0.08692943240910952, 0.3313590108459152, 0.22943591035981914]"
32019,200.1045825616893,901749.4036906366,"[0.08037589554526509, 0.11298901984755197, 0.0242585868037001, 0.048362626898645324, 0.6016406817517463, 0.132373189153091]"
39342,967.1904227470473,943908.757349944,"[0.10252141434963498, 0.15262659434043083, 0.22520283971163538, 0.09151703943678742, 0.28946894922874733, 0.13866316293276418]"
13862,735.9148340392469,947608.3370178808,"[0.047929841770671416, 0.2317844131297185, 0.26187229406364565, 0.07429435442886907, 0.11525994318762334, 0.268859153419472]"
10287,873.2294207718185,659858.720456865,"[0.36448338234078953, 0.07191881192559205, 0.20035240154461453, 0.09557298196447606, 0.24015083761936856, 0.02752158460515933]"
6105,616.1518891866116,537422.213025221,"[0.08399758723121822, 0.2204260650250678, 0.21866077993823535, 0.3062875416797472, 0.00210776695116644, 0.16852025917456506]"
8417,665.9167279856324,326589.01332378807,"[0.23547717494069922, 0.4031661565773627, 0.09739223526798076, 0.1779075122333928, 0.0482965281739244, 0.03776039280663998]"
6462,380.4792511615893,349507.01050829305,"[0.2151660935329464, 0.1600033967958529, 0.23447798252578395, 0.20660661848865655, 0.014847918776312674, 0.16889798988044757]"
10945,760.1765920328936,857674.3342924358,"[0.060275914618108044, 0.02539070424950875, 0.04232935636570358, 0.31133178850543936, 0.008343628628860232, 0.55232860763238]"
6722,177.1179532190692,543388.3190604375,"[0.24829072976391786, 0.1979126124579904, 0.04564195826229434, 0.28539053169108936, 0.06109388650796951, 0.1616702813167385]"
37178,531.6790893611515,909732.149022373,"[0.13151738817839617, 0.014755005412627562, 0.2391477932660378, 0.012530971461891272, 0.4070672560453896, 0.19498158563565748]"
28833,382.6956140348111,578799.0710560672,"[0.15697603408912325, 0.3405787932353835, 0.03754508720799613, 0.08919921994608676, 0.3592598100716156, 0.016441055449794805]"
1381,650.976816954539,614341.7834928212,"[0.18003017389259732, 0.16543130668083017, 0.23713581190068536, 0.07436390757987965, 0.04838431864049847, 0.294654481305509]"
45302,313.6131012273036,574326.8149349145,"[0.26158243210467685, 0.3762259023953158, 0.023085562388771262, 0.1755913048764139, 0.02349622705033896, 0.14001857118448327]"
35688,39.14546395230674,191677.31346370932,"[0.25132982084879363, 0.17364617761539689, 0.25414396944642814, 0.07856778103698876, 0.21905755682862588, 0.023254694223766782]"
46037,508.9565031710482,947520.4031485904,"[0.4198391956050184, 0.11788984084825264, 0.10824019176678043, 0.024071206830331583, 0.017378646477819164, 0.31258091847179786]"
12805,472.2152551454527,734307.2586660641,"[0.060313551700839754, 0.15037144221065848, 0.012095868643941108, 0.1260240710260212, 0.0339686100809674, 0.6172264563375721]"
24780,404.3236220252126,931155.0900930038,"[0.08181338850967973, 0.016144289761561403, 0.15406698281506914, 0.18653260877877767, 0.4231621473828802, 0.13828058275203184]"
34473,98.63617291000207,768776.4080785854,"[0.02266213129314868, 0.2127916572210751, 0.03992167266442016, 0.30559547377009233, 0.06837545968131474, 0.35065360536994894]"
44467,775.9249783040743,412539.8831520259,"[0.2641380513485975, 0.026541907610626633, 0.13369555484587378, 0.04754986622013835, 0.4577972323036771, 0.07027738767108652]"
16460,835.7585872703,946785.5194923956,"[0.7111100227938149, 0.01487549247574246, 0.15034276703924923, 0.016182097758800643, 0.006593290196683423, 0.10089632973570944]"
13795,570.218340908312,467930.277449862,"[0.32654663030455944, 0.14619817082934752, 0.11109978553625457, 0.10103243876528462, 0.0196663123640219, 0.295456662200532]"
49222,437.26021079907406,252216.15009623143,"[0.32030392608132985, 0.05180056707907887, 0.03801531445944169, 0.1924424257426087, 0.0856847975089911, 0.3117529691285497]"
26218,674.555277980146,688979.5375906008,"[0.22713982975721606, 0.0586279315464768, 0.20043884630809275, 0.1444309803418147, 0.10617070863081153, 0.2631917034155884]"
29736,337.6414613766498,289297.3360140358,"[0.26860989880468455, 0.025103319082547208, 0.009221701969295741, 0.11151940476626092, 0.29473022194899007, 0.2908154534282215]"
46181,72.63027356309212,894724.4661115872,"[0.49944267124373226, 0.006726179243863943, 0.011127311509210808, 0.06555490038315054, 0.20202470206038328, 0.2151242355596591]"
32443,205.79001973803892,395457.17241329217,"[0.4364700774389352, 0.031570214350810824, 0.26795873518917823, 0.012389106059157863, 0.21308987747450633, 0.0385219894874115]"
