,T,P,zs
48042,947.4469776213236,351085.5837515113,"[0.3949028592905296, 0.13136864422967814, 0.2707979895882801, 0.20293050689151215]"
41168,727.3700969507244,869476.3837772122,"[0.7241498170105771, 0.042037617134919006, 0.08887258951127248, 0.1449399763432313]"
14097,93.55469294216368,530445.9598755781,"[0.2814610106645634, 0.1588082828055774, 0.2205825138532778, 0.3391481926765814]"
1690,12.551783549568237,897517.5189385827,"[0.030094609818900116, 0.18772874613459478, 0.29637242743024544, 0.48580421661625983]"
21886,260.71355939246325,447830.6710264756,"[0.14370652069086837, 0.09231434449463874, 0.5558546121594214, 0.20812452265507148]"
42478,871.0498934573975,801856.8789911891,"[0.3340134507688989, 0.6051244179472166, 0.005537501870151861, 0.05532462941373271]"
14502,833.2414381381654,671461.5525411805,"[0.08922490741832606, 0.46740245091231225, 0.12370878396633396, 0.3196638577030277]"
27763,88.01428423485545,331142.1690587482,"[0.4919275991443193, 0.29986753595329935, 0.04271805297167016, 0.1654868119307113]"
48862,979.1385861626264,746429.1854193237,"[0.036480721175411124, 0.08918560585228852, 0.0710388762647447, 0.8032947967075557]"
45866,831.8559014839135,109241.69864409047,"[0.1856031750605767, 0.37898744850557703, 0.35541350391929305, 0.07999587251455323]"
8804,617.7829372487105,887038.8170194476,"[0.18666658652028784, 0.11460677141882232, 0.6893573697734053, 0.009369272287484512]"
28615,919.4681697618668,199200.38246390724,"[0.030663693279948747, 0.8355258650457073, 0.06382378323535141, 0.06998665843899261]"
2213,635.4259703931831,389729.69540754025,"[0.28274071552306307, 0.49433184316090006, 0.13070400673474422, 0.09222343458129266]"
4745,390.66001205009184,856705.1828265187,"[0.49078826481604576, 0.24195169272193406, 0.026797528699399685, 0.24046251376262032]"
35899,426.71406854273727,608200.2554999988,"[0.24576564107639118, 0.32676605199867326, 0.2183365644646577, 0.20913174246027788]"
40143,557.2400650055819,981993.8404108213,"[0.01973618283149244, 0.8309768475168611, 0.04742558995213756, 0.10186137969950895]"
15125,196.9581970289333,860197.1074487707,"[0.36802638139547134, 0.05129390201513501, 0.08299207425323481, 0.4976876423361588]"
40710,459.2328860550324,994204.2495811316,"[0.1037538303917313, 0.6461164621933805, 0.18593557979906314, 0.06419412761582512]"
8207,592.6165963664981,438969.9466515502,"[0.6367155436122779, 0.07748704257197714, 0.029479097161294696, 0.25631831665445026]"
9413,809.5931506346502,861047.2599947238,"[0.4196191950540126, 0.2315330306588298, 0.26042987478212726, 0.08841789950503061]"
42392,607.1194051534119,979510.4765190112,"[0.33556294858396374, 0.5280943975925001, 0.07633299088044776, 0.060009662943088474]"
45433,244.6402231704377,684265.8012273648,"[0.2765336066468953, 0.020668685641559683, 0.0892336537515041, 0.6135640539600409]"
37652,812.7400530618996,707084.897619446,"[0.11475759502435892, 0.09314413158966403, 0.2369236936360084, 0.5551745797499686]"
18006,750.5162850285085,104007.4656591744,"[0.21429532460368844, 0.05383016133188624, 0.6751359460726052, 0.05673856799182013]"
11515,881.9960023439271,648357.2873672906,"[0.29580080093422806, 0.4858399210994173, 0.053937702667816376, 0.16442157529853826]"
18550,62.96091667537214,355550.7577893451,"[0.00558543266409859, 0.8487363714314915, 0.04215322451373101, 0.10352497139067893]"
44581,248.76311512262924,189520.8243301135,"[0.8156238636315296, 0.17784726632359532, 0.0005446321476644415, 0.005984237897210723]"
48789,644.3727180914426,721854.4585835912,"[0.011641110808002135, 0.37115667755665566, 0.5525444788125988, 0.06465773282274336]"
