,loss_dataset_1,loss_dataset_2,data_size
0,-0.0036095027,-0.0022973113,3000
1,-0.0035109848,-0.0027225798,4000
2,-0.0032969539,-0.0031591852,5000
3,-0.0032768624,-0.0031995848,6000
4,-0.0032119285,-0.0029150806,7000
5,-0.0032161998,-0.0029476571,8000
6,-0.0032052102,-0.0029519822,9000
7,-0.0031444046,-0.0029476744,10000
8,-0.0030995961,-0.0030985307,11000
9,-0.0030841513,-0.0030901234,12000
10,-0.0031841006,-0.003173478,13000
11,-0.0031624946,-0.0031864394,14000
12,-0.003162945,-0.003154516,15000
13,-0.0031799052,-0.0030803357,16000
14,-0.0031476496,-0.0032621121,17000
15,-0.0031815888,-0.0032916327,18000
16,-0.0031719499,-0.0032318563,19000
17,-0.0031186503,-0.0031906527,20000
18,-0.0030776225,-0.003194812,21000
19,-0.0031148165,-0.003250898,22000
20,-0.0031416982,-0.003260146,23000
21,-0.003137726,-0.0032359648,24000
22,-0.003125118,-0.0031661254,25000
23,-0.0031172836,-0.0031700004,26000
24,-0.0031178154,-0.0032411583,27000
25,-0.0030926766,-0.003270585,28000
26,-0.0031154985,-0.00328143,29000
27,-0.0030950073,-0.0033174742,30000
28,-0.003086755,-0.003331567,31000
29,-0.0030612648,-0.0033294836,32000
30,-0.0030738872,-0.003299444,33000
31,-0.0030780577,-0.0033194069,34000
32,-0.0031022865,-0.003325057,35000
33,-0.003053082,-0.0032739053,36000
34,-0.003031819,-0.0032705788,37000
35,-0.003029879,-0.0032458662,38000
36,-0.0030347619,-0.0032747786,39000
