,loss_dataset_1,loss_dataset_2,data_size
0,-0.0043828003,-0.0046792543,3000
1,-0.004417269,-0.004508383,4000
2,-0.00439747,-0.004815325,5000
3,-0.004473619,-0.0046253535,6000
4,-0.004342158,-0.0044990494,7000
5,-0.0043473993,-0.0046286853,8000
6,-0.004388889,-0.0047136624,9000
7,-0.0043182666,-0.004727824,10000
8,-0.0043953094,-0.0046877717,11000
9,-0.004360045,-0.004705955,12000
10,-0.0044923644,-0.00461989,13000
11,-0.004547809,-0.0046793655,14000
12,-0.0045497273,-0.0046477118,15000
13,-0.0045672483,-0.0046398374,16000
14,-0.004569189,-0.004698142,17000
15,-0.004544709,-0.0047256877,18000
16,-0.0045233155,-0.004714572,19000
17,-0.0045754905,-0.004679706,20000
18,-0.0045669493,-0.004689547,21000
19,-0.004550349,-0.0047067353,22000
20,-0.004549283,-0.0047288556,23000
21,-0.0045559984,-0.004766249,24000
22,-0.0045832866,-0.0047471654,25000
23,-0.004551206,-0.0047819335,26000
24,-0.0045506633,-0.004744991,27000
25,-0.0045290813,-0.0047380044,28000
26,-0.0045458605,-0.004718727,29000
27,-0.004533852,-0.004744891,30000
28,-0.0045506726,-0.004770444,31000
29,-0.0045379507,-0.0047904425,32000
30,-0.0045321425,-0.0048014917,33000
31,-0.004535202,-0.0048028543,34000
32,-0.004537605,-0.0048162914,35000
33,-0.0045422353,-0.0047952686,36000
34,-0.0045434083,-0.0047950777,37000
35,-0.0045127077,-0.004820281,38000
36,-0.0044990876,-0.004820651,39000
