,epoch,loss
0,1.0,0.17632314562797546
1,2.0,0.1701420694589615
2,3.0,0.16442012786865234
3,4.0,0.15915332734584808
4,5.0,0.15432992577552795
5,6.0,0.14993229508399963
6,7.0,0.1459384262561798
7,8.0,0.1423204094171524
8,9.0,0.1390509009361267
9,10.0,0.13610008358955383
10,11.0,0.13343596458435059
11,12.0,0.13102789223194122
12,13.0,0.1288476437330246
13,14.0,0.12686939537525177
14,15.0,0.12506996095180511
15,16.0,0.12342584878206253
16,17.0,0.12191977351903915
17,18.0,0.12053844332695007
18,19.0,0.11926611512899399
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=10, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=6, bias=True)
  (act): Sigmoid()
)>/n
