,loss_dataset_1,loss_dataset_2,data_size
0,-0.001752964,-0.0025946645,3000
1,-0.0018298773,-0.0023232624,4000
2,-0.0019348864,-0.0022780928,5000
3,-0.0019816207,-0.0022287508,6000
4,-0.0020137466,-0.0021348656,7000
5,-0.002053198,-0.0022633704,8000
6,-0.0020440395,-0.0022622147,9000
7,-0.00204472,-0.002298285,10000
8,-0.0020553072,-0.0022318705,11000
9,-0.0020339997,-0.0022262593,12000
10,-0.0020144775,-0.0022088788,13000
11,-0.0019975496,-0.002286081,14000
12,-0.001999314,-0.0022795557,15000
13,-0.0020462207,-0.0023335267,16000
14,-0.0020391084,-0.0023022734,17000
15,-0.0020461413,-0.0022635218,18000
16,-0.002040376,-0.0022883,19000
17,-0.002042098,-0.002316267,20000
18,-0.00202808,-0.0023336348,21000
19,-0.0020324253,-0.002356822,22000
20,-0.0020335792,-0.0023612073,23000
21,-0.0020630034,-0.002344843,24000
22,-0.0020743,-0.002327636,25000
23,-0.002115006,-0.0023074285,26000
24,-0.002103961,-0.002271486,27000
25,-0.0021001268,-0.0022879285,28000
26,-0.002088752,-0.0022898307,29000
27,-0.0020682984,-0.0022749873,30000
28,-0.0020768875,-0.0022720965,31000
29,-0.00208546,-0.0022689772,32000
30,-0.002090791,-0.0022473675,33000
31,-0.0021046544,-0.0022131265,34000
32,-0.002094029,-0.0022068815,35000
33,-0.0020939137,-0.0022050892,36000
34,-0.0020715997,-0.0022205203,37000
35,-0.0020548971,-0.0022283052,38000
36,-0.0020558494,-0.002232124,39000
