,loss_dataset_1,loss_dataset_2,data_size
0,-0.0032569629,-0.003198673,3000
1,-0.0032674056,-0.0032037434,4000
2,-0.0032498771,-0.00326872,5000
3,-0.0032707732,-0.0033447437,6000
4,-0.0033426739,-0.0034900082,7000
5,-0.0033820393,-0.0035070286,8000
6,-0.0034813983,-0.0034281749,9000
7,-0.0034214323,-0.0034673053,10000
8,-0.0034245711,-0.003542874,11000
9,-0.0033523866,-0.0036061546,12000
10,-0.003388509,-0.0035127841,13000
11,-0.0034022436,-0.0034372844,14000
12,-0.0033539392,-0.0034200724,15000
13,-0.0033697067,-0.0034275353,16000
14,-0.0033784474,-0.003390787,17000
15,-0.0033903734,-0.0033262584,18000
16,-0.0033468977,-0.0033212577,19000
17,-0.0033619152,-0.003356328,20000
18,-0.0033141256,-0.003381672,21000
19,-0.0033219438,-0.0033559015,22000
20,-0.0033233482,-0.00334433,23000
21,-0.0033248828,-0.0033060194,24000
22,-0.0033065667,-0.0033289443,25000
23,-0.0033062354,-0.003360871,26000
24,-0.0033000472,-0.0033229,27000
25,-0.0033308074,-0.0033246202,28000
26,-0.003331485,-0.0033368857,29000
27,-0.0033053102,-0.0033521748,30000
28,-0.0032947536,-0.0033339632,31000
29,-0.003290966,-0.0033435386,32000
30,-0.003280428,-0.0033331371,33000
31,-0.0033058599,-0.00335862,34000
32,-0.0033062818,-0.0034243374,35000
33,-0.0033229839,-0.0034118993,36000
34,-0.0033079654,-0.0034221795,37000
35,-0.0033057502,-0.0034284063,38000
36,-0.0032953958,-0.0034384055,39000
