,loss_dataset_1,loss_dataset_2,data_size
0,-0.0041149133,-0.0041971128,3000
1,-0.004352268,-0.003900584,4000
2,-0.004497506,-0.0039511784,5000
3,-0.0048545604,-0.004024343,6000
4,-0.0047484506,-0.003947292,7000
5,-0.004578943,-0.004005235,8000
6,-0.0046371347,-0.004259475,9000
7,-0.0046328143,-0.004176925,10000
8,-0.0047006295,-0.0042348155,11000
9,-0.004577123,-0.004209844,12000
10,-0.004584862,-0.0040863105,13000
11,-0.0045264293,-0.004195855,14000
12,-0.004548205,-0.00435131,15000
13,-0.004492854,-0.0042347047,16000
14,-0.0044721016,-0.004238744,17000
15,-0.00441172,-0.0041864826,18000
16,-0.004416841,-0.004212828,19000
17,-0.004460898,-0.004306426,20000
18,-0.0044526,-0.004317181,21000
19,-0.0044381414,-0.004359487,22000
20,-0.0044346857,-0.0044110245,23000
21,-0.004370656,-0.0043797777,24000
22,-0.0043463325,-0.0043396032,25000
23,-0.0043349457,-0.004269372,26000
24,-0.004352653,-0.004313225,27000
25,-0.004377587,-0.004248694,28000
26,-0.004387107,-0.004295036,29000
27,-0.0044070114,-0.004267156,30000
28,-0.004387205,-0.004273525,31000
29,-0.004381356,-0.0042394605,32000
30,-0.004376108,-0.004258936,33000
31,-0.004349506,-0.0042373003,34000
32,-0.0043700202,-0.004294301,35000
33,-0.0043758885,-0.0043088715,36000
34,-0.00438199,-0.004303777,37000
35,-0.0043552993,-0.004346293,38000
36,-0.004347512,-0.0043326938,39000
