,T,P,zs
48964,506.1543991966838,554381.2391355822,"[0.5128447591883348, 0.009333350677586769, 0.27155416591409554, 0.20626772421998282]"
10855,502.1755308191167,323632.12119331805,"[0.04130092254690124, 0.13663912513389195, 0.14776372834752666, 0.6742962239716801]"
33285,688.6360903854078,487090.2448341824,"[0.06249695532692582, 0.24149164282918514, 0.27000647770558395, 0.42600492413830504]"
182,129.7175899661525,870416.9776778301,"[0.39971272959330423, 0.4426296788177439, 0.09008352625542544, 0.06757406533352642]"
24745,944.8108149325354,219069.0273144188,"[0.12600198720399056, 0.33935287742470777, 0.5140014334021565, 0.02064370196914508]"
24500,590.7352151000752,769413.5606997042,"[0.2863383963821671, 0.043841053669467174, 0.6127076014010494, 0.05711294854731645]"
12392,632.5741230744544,303500.87634641567,"[0.255708667605396, 0.3523903164037069, 0.18624983202400786, 0.20565118396688928]"
10354,850.2340309834667,808525.8471463452,"[0.12415539451552886, 0.6297145956547046, 0.0190764469397611, 0.22705356289000578]"
27431,601.4810346814654,364748.7615613492,"[0.5071554015524056, 0.06146659601248778, 0.41755462079856387, 0.013823381636542766]"
27865,135.4424430027745,570928.6784545882,"[0.01267606956976406, 0.02581020290655464, 0.44547814275862735, 0.5160355847650541]"
42199,679.4110834445886,328232.29910633585,"[0.27927047999039395, 0.0964786111044706, 0.038972739220794916, 0.5852781696843405]"
40345,699.1467941125848,348327.06117408973,"[0.03658786620835192, 0.5982682197016073, 0.00820141273571698, 0.35694250135432376]"
41941,751.9776779713719,650562.5060932324,"[0.25322306626662916, 0.19960636113308405, 0.11909207394368433, 0.4280784986566025]"
19245,775.4839520917246,295354.54706948576,"[0.07826132988106982, 0.20171556739237026, 0.21801399137063313, 0.5020091113559269]"
47669,105.2936911753681,465194.6716582734,"[0.18165530532248209, 0.07132340488645804, 0.45876052047288907, 0.2882607693181708]"
38442,992.6209397432134,456271.8921996128,"[0.18100077504167075, 0.26217161081557616, 0.06937982817112583, 0.48744778597162713]"
14570,918.1239471492074,392690.5801087207,"[0.2898437230612941, 0.030343645847935148, 0.6045345748856148, 0.07527805620515589]"
46232,763.1291328650025,442414.19955253694,"[0.011013040484009556, 0.13971800296784784, 0.6110337945654768, 0.23823516198266584]"
23703,557.3170979940704,445962.6195108743,"[0.15256673837212975, 0.019692709040314647, 0.03410891479713235, 0.7936316377904232]"
23730,61.291425475634,524332.6145527571,"[0.00124728475401242, 0.6376382532919678, 0.021728969433409802, 0.33938549252060984]"
30179,755.6410351768039,628807.9974798887,"[0.2357035638602794, 0.01464834422790362, 0.03384668957263394, 0.715801402339183]"
40818,444.530158799928,490583.12585862336,"[0.07648367289378091, 0.058953024874266784, 0.7434186142542274, 0.12114468797772476]"
25474,594.4876001572007,616654.3541316458,"[0.7254075843685169, 0.02903739181582101, 0.07508253240285119, 0.17047249141281076]"
1000,444.895529034518,895185.1967080447,"[0.09346584933336416, 0.0035943231051986236, 0.6174295368551141, 0.2855102907063232]"
25384,755.4295473352875,859026.7042510909,"[0.4256020716443796, 0.3725906478197491, 0.07338957026912019, 0.12841771026675117]"
26789,719.0297845235766,927333.9280744328,"[0.025771511858393194, 0.0466804827774602, 0.0029471221571270305, 0.9246008832070196]"
21212,199.59536210439344,900270.9168266964,"[0.06980732431517897, 0.37478549737993944, 0.13664524597478772, 0.41876193233009384]"
26004,803.7687243858364,825327.3195331183,"[0.09924840260580675, 0.02630602417119351, 0.3781626956309019, 0.4962828775920978]"
17542,157.43436718407648,211059.5594689694,"[0.5392856234754075, 0.17853995628645544, 0.06928195176002648, 0.21289246847811047]"
32687,150.25028157344772,563932.3917437578,"[0.04227182756061826, 0.37865811224765467, 0.3522223896177296, 0.22684767057399752]"
34377,335.7460349030957,365905.3132637637,"[0.16388875752653034, 0.12331489691187596, 0.6170565272291425, 0.09573981833245121]"
20489,979.1266793826564,384617.0509172681,"[0.09888260766571241, 0.5093839026397211, 0.19992991859656736, 0.1918035710979991]"
16222,255.84433438562468,253196.3860752422,"[0.027245494429724376, 0.18219556062741862, 0.3534413864038986, 0.4371175585389584]"
7185,242.98551545025185,247825.1029485757,"[0.2835556197043124, 0.12013965219509537, 0.12001295554518901, 0.4762917725554032]"
38313,73.10687194561801,898027.9065494012,"[0.7464571753761822, 0.050315704272345156, 0.15956529134662661, 0.04366182900484597]"
10292,260.04419015133294,186142.2172772435,"[0.38819892662278677, 0.09332154638193198, 0.22265949833189508, 0.2958200286633862]"
9329,290.9516426446641,657040.4852267642,"[0.3750458269046967, 0.14109936228444026, 0.10534140223784247, 0.3785134085730205]"
16997,475.0924283922495,195003.32260191097,"[0.17392365390720665, 0.11682879662916233, 0.6403348313113025, 0.0689127181523284]"
49360,238.10029799021697,229931.02820159035,"[0.6130596020884252, 0.059218342438328235, 0.2459303590414396, 0.08179169643180698]"
7741,897.5195146988489,997721.3147189816,"[0.1400250628666813, 0.45352501949625434, 0.2701598207655209, 0.13629009687154345]"
31777,918.8905833993,444415.258014328,"[0.07188262706291004, 0.3275738617094899, 0.4769266481589255, 0.12361686306867468]"
49493,96.83997529559764,124330.30131114184,"[0.022443857048766273, 0.3193001134130489, 0.21142734919438447, 0.4468286803438002]"
13441,703.46860433039,225044.3541776329,"[0.02537636071562266, 0.10832171635589449, 0.10132467518731596, 0.7649772477411668]"
6671,702.6438795170444,658255.3778545721,"[0.19948059416295258, 0.4883879007497831, 0.2927171433369195, 0.019414361750344795]"
6015,390.0887536167657,476549.3790850138,"[0.5580487175217747, 0.0597267168264362, 0.10872799913080097, 0.27349656652098814]"
41763,948.953895906648,152106.5617030713,"[0.38220289776201644, 0.21687038007656378, 0.3014718696881658, 0.09945485247325389]"
31171,455.1425596114015,229862.47288745493,"[0.23048903106573887, 0.03372616816771542, 0.6846140105939388, 0.05117079017260692]"
