,T,P,zs
23701,373.2638169761671,479408.7045064808,"[0.14300393359685418, 0.43889417397752273, 0.4181018924256232]"
3941,146.97846031561502,132363.36508045986,"[0.0023012696574370235, 0.03469652561005755, 0.9630022047325054]"
21302,586.7620701552091,716933.1961975106,"[0.012695655656004355, 0.25005065379243846, 0.7372536905515572]"
547,486.09276422251565,867911.5485780638,"[0.11319039002647995, 0.7270320735832917, 0.15977753639022832]"
6546,293.3016893288967,780996.4542070832,"[0.8376523050648479, 0.058932237413966436, 0.10341545752118565]"
2082,817.1858852946077,312272.5021732709,"[0.81737125724445, 0.0676790832919168, 0.11494965946363317]"
30933,756.0150217936547,436471.4409772219,"[0.43684548613876595, 0.09343061548519607, 0.46972389837603806]"
34057,130.8313021802512,908320.759862412,"[0.5680537633767696, 0.2806475432065577, 0.15129869341667276]"
12542,348.81872765097506,854738.2509739224,"[0.5878530383224833, 0.34470410119385725, 0.06744286048365947]"
9418,833.8920047509181,871288.3387143796,"[0.4971388426779186, 0.01741849496078442, 0.4854426623612971]"
39279,970.4883189356686,209691.57978387887,"[0.6140295685185255, 0.18669404075732715, 0.19927639072414724]"
46367,553.8846878320794,690580.6608444862,"[0.6717906907423857, 0.05637030746966134, 0.27183900178795295]"
20221,885.1461930892567,157470.6659464098,"[0.4208725314443721, 0.26200006798986564, 0.31712740056576233]"
28028,413.3597406793665,255855.72303486493,"[0.7121695289222242, 0.09027467860072742, 0.1975557924770483]"
1664,639.8862344069016,403690.2943490146,"[0.412748582871165, 0.4143704084160447, 0.1728810087127902]"
43303,346.99900693290493,753416.6160633089,"[0.40531613862954213, 0.5120807814456041, 0.08260307992485383]"
5453,733.4273957720445,285153.9697512148,"[0.552783429465875, 0.05469704961023449, 0.39251952092389053]"
10981,163.75609024865426,295675.2887971706,"[0.25793782018542083, 0.23109208210322843, 0.5109700977113508]"
4000,244.91668434507912,263073.2619139608,"[0.10555356731064873, 0.17914394704863806, 0.7153024856407133]"
41554,954.280600296013,564286.2509297091,"[0.1773357440292344, 0.6261536925946078, 0.19651056337615774]"
37861,383.2467327600002,833543.4186403325,"[0.7438031280891291, 0.24420239192204743, 0.011994479988823607]"
24626,233.342756435965,593751.6334945046,"[0.02214045412157793, 0.19461612678512805, 0.7832434190932941]"
18648,866.1794552394674,320849.3687336461,"[0.6469358860655816, 0.2149088550342688, 0.1381552589001495]"
22049,252.0879043911756,892199.4085088172,"[0.25387336431852975, 0.38583025376496083, 0.36029638191650953]"
28065,120.2383688022471,197582.2880768484,"[0.3984524689104073, 0.27042169555428236, 0.3311258355353103]"
34238,233.51407513887887,221832.5801437769,"[0.0009839928413304722, 0.015540599134774446, 0.9834754080238951]"
29366,874.0999510337816,972397.947786446,"[0.45081710299185757, 0.5327483295824696, 0.01643456742567269]"
20772,528.7039441628331,743915.8873729664,"[0.22840820479145435, 0.114324753849474, 0.6572670413590717]"
48439,914.755738005182,487421.7156458106,"[0.326048275897183, 0.30378557082311924, 0.37016615327969776]"
45449,445.2664878815507,293054.35472747847,"[0.582442431928824, 0.1503903834120875, 0.26716718465908845]"
3763,718.0277598647509,522707.5227088209,"[0.07970313901726417, 0.5136431015666888, 0.4066537594160472]"
46540,445.6981713357056,599816.9094312114,"[0.21850858500043036, 0.12982038169618385, 0.6516710333033857]"
44690,371.9383231241544,780579.7018451355,"[0.5304217562221136, 0.4220998495955803, 0.04747839418230598]"
43655,653.0286043833069,953116.886909307,"[0.6752401118947566, 0.15700396584212833, 0.16775592226311506]"
27588,743.5622088008042,351666.404483157,"[0.6070935659461096, 0.33977731990688353, 0.05312911414700688]"
917,412.4317511966876,828477.2176750072,"[0.23704906403174403, 0.7558529961806001, 0.007097939787655879]"
31111,676.7502780804459,708190.2166389961,"[0.41935372622432926, 0.15856732255031242, 0.4220789512253583]"
15760,970.174089596778,393452.5942852828,"[0.5362856231000338, 0.26628219661638075, 0.19743218028358533]"
20560,277.8947784849741,360095.26236975973,"[0.04165367488473842, 0.5637973242061651, 0.39454900090909617]"
26122,583.08001969068,799505.7695611607,"[0.4290629539355545, 0.06021387537176228, 0.5107231706926832]"
8105,114.42878708177663,999588.9272816932,"[0.4246936875223414, 0.49045538949282963, 0.0848509229848291]"
