,loss_dataset_1,loss_dataset_2,data_size
0,-0.0036493298,-0.0033858065,3000
1,-0.003499739,-0.0033982429,4000
2,-0.0034719792,-0.003748908,5000
3,-0.003443893,-0.0037513168,6000
4,-0.0034233623,-0.0036687674,7000
5,-0.0034201518,-0.0036573245,8000
6,-0.0034057763,-0.0035818857,9000
7,-0.0033692261,-0.0035635019,10000
8,-0.0033640664,-0.003554015,11000
9,-0.003382429,-0.0035272543,12000
10,-0.0034501585,-0.0035261798,13000
11,-0.0034535895,-0.0034951575,14000
12,-0.0034570678,-0.0035476107,15000
13,-0.0034470914,-0.003529949,16000
14,-0.0034629707,-0.0035565717,17000
15,-0.0034753727,-0.0035727269,18000
16,-0.0034763883,-0.003556557,19000
17,-0.0034979011,-0.0035156368,20000
18,-0.003482866,-0.0035412924,21000
19,-0.0034432465,-0.0035436968,22000
20,-0.003467172,-0.0035626465,23000
21,-0.003472564,-0.0035850233,24000
22,-0.0034665745,-0.003575465,25000
23,-0.0034692835,-0.0035623005,26000
24,-0.003476174,-0.0035538848,27000
25,-0.0034896429,-0.0035427082,28000
26,-0.003494484,-0.003541117,29000
27,-0.003499793,-0.0035266464,30000
28,-0.003496581,-0.0035206492,31000
29,-0.0034832926,-0.0035590595,32000
30,-0.0034811187,-0.0035672088,33000
31,-0.0034807345,-0.0035581025,34000
32,-0.0034637484,-0.003554361,35000
33,-0.0034703375,-0.0035536631,36000
34,-0.0034760318,-0.0035220783,37000
35,-0.0034881271,-0.003536161,38000
36,-0.0034989365,-0.0035408218,39000
