,epoch,loss
0,1.0,0.25060197710990906
1,2.0,0.24908769130706787
2,3.0,0.24764560163021088
3,4.0,0.24627673625946045
4,5.0,0.24498112499713898
5,6.0,0.24375811219215393
6,7.0,0.2426082044839859
7,8.0,0.24152876436710358
8,9.0,0.2405191957950592
9,10.0,0.239577054977417
10,11.0,0.23869989812374115
11,12.0,0.2378857433795929
12,13.0,0.23713137209415436
13,14.0,0.23643432557582855
14,15.0,0.235791876912117
15,16.0,0.23520097136497498
16,17.0,0.2346593290567398
17,18.0,0.234163299202919
18,19.0,0.23371030390262604
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
