,epoch,loss
0,0.0,0.23619195818901062
1,1.0,0.23227417469024658
2,2.0,0.23066706955432892
3,3.0,0.23026619851589203
4,4.0,0.230312779545784
5,5.0,0.23043303191661835
6,6.0,0.23051270842552185
7,7.0,0.23057694733142853
8,8.0,0.23063085973262787
9,9.0,0.2306005209684372
10,10.0,0.230441153049469
11,11.0,0.2301909178495407
12,12.0,0.22993148863315582
13,13.0,0.2297397255897522
14,14.0,0.22965286672115326
15,15.0,0.2296677529811859
16,16.0,0.2297515571117401
17,17.0,0.22985710203647614
18,18.0,0.22993746399879456
19,19.0,0.22996972501277924
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
