,epoch,loss
0,1.0,0.24403683841228485
1,2.0,0.24150556325912476
2,3.0,0.23925723135471344
3,4.0,0.23729394376277924
4,5.0,0.23561379313468933
5,6.0,0.2342073917388916
6,7.0,0.23305927217006683
7,8.0,0.23214755952358246
8,9.0,0.2314494401216507
9,10.0,0.23093684017658234
10,11.0,0.23057980835437775
11,12.0,0.23034974932670593
12,13.0,0.23021821677684784
13,14.0,0.2301584780216217
14,15.0,0.23014767467975616
15,16.0,0.2301660180091858
16,17.0,0.23019956052303314
17,18.0,0.23023733496665955
18,19.0,0.2302730232477188
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
