,epoch,loss
0,0.0,0.2845683693885803
1,1.0,0.2716272175312042
2,2.0,0.2612689435482025
3,3.0,0.25324156880378723
4,4.0,0.24719318747520447
5,5.0,0.24271360039710999
6,6.0,0.23940953612327576
7,7.0,0.23695838451385498
8,8.0,0.23511867225170135
9,9.0,0.233717143535614
10,10.0,0.2326323688030243
11,11.0,0.23178227245807648
12,12.0,0.23111392557621002
13,13.0,0.23059561848640442
14,14.0,0.23020894825458527
15,15.0,0.2299414873123169
16,16.0,0.22978144884109497
17,17.0,0.22971367835998535
18,18.0,0.22971703112125397
19,19.0,0.22976480424404144
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
