,epoch,loss
0,1.0,0.250383198261261
1,2.0,0.24711276590824127
2,3.0,0.24422968924045563
3,4.0,0.24170683324337006
4,5.0,0.23951338231563568
5,6.0,0.23762302100658417
6,7.0,0.23601292073726654
7,8.0,0.23466020822525024
8,9.0,0.23354482650756836
9,10.0,0.23264341056346893
10,11.0,0.231931671500206
11,12.0,0.23138427734375
12,13.0,0.230973482131958
13,14.0,0.2306741178035736
14,15.0,0.23046354949474335
15,16.0,0.23031926155090332
16,17.0,0.23022538423538208
17,18.0,0.23016643524169922
18,19.0,0.23013342916965485
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
