,trainning_time_consume(s),test_time_consume(s)
0,5.473764657974243,0.01853799819946289
1,5.775131940841675,0.02010488510131836
2,5.47202205657959,0.014917612075805664
3,5.02764368057251,0.015841245651245117
4,5.502909183502197,0.01855182647705078
5,4.893017292022705,0.014084100723266602
6,5.226288080215454,0.01506495475769043
7,4.941253900527954,0.015354394912719727
8,5.440885782241821,0.01938319206237793
9,5.550738573074341,0.014464855194091797
10,4.784344911575317,0.01496434211730957
11,4.9694812297821045,0.015177249908447266
12,5.8033740520477295,0.018610715866088867
13,5.485712289810181,0.01412820816040039
14,4.303442716598511,0.013736963272094727
15,4.916442632675171,0.016256332397460938
16,5.800605535507202,0.017153024673461914
17,5.977873802185059,0.017710208892822266
18,6.066352367401123,0.01761770248413086
19,6.050742149353027,0.017960548400878906
20,5.595150947570801,0.017017602920532227
21,5.920282602310181,0.017789125442504883
22,6.024642467498779,0.017987728118896484
23,6.046984910964966,0.017740249633789062
24,5.266122817993164,0.016170501708984375
25,5.5298192501068115,0.016274690628051758
26,5.97257399559021,0.0177457332611084
27,6.021975040435791,0.017726659774780273
28,5.653193473815918,0.017003297805786133
29,6.013208627700806,0.017514467239379883
30,6.109404802322388,0.01733255386352539
31,6.1139256954193115,0.01772332191467285
32,6.032352685928345,0.017650365829467773
33,6.054888010025024,0.017734050750732422
34,5.998727083206177,0.017455101013183594
35,5.96501898765564,0.017306804656982422
36,6.023240327835083,0.017763853073120117
37,6.0187461376190186,0.01772284507751465
38,5.995398759841919,0.01764392852783203
39,5.965011119842529,0.01732635498046875
40,6.182411193847656,0.01769399642944336
41,6.2227466106414795,0.017516374588012695
42,6.1304967403411865,0.017496585845947266
43,6.143951177597046,0.017125368118286133
44,6.08655047416687,0.017438888549804688
45,6.068830490112305,0.017490863800048828
46,6.0150346755981445,0.017147541046142578
47,5.984599590301514,0.01710224151611328
48,5.9141552448272705,0.017617225646972656
49,5.821669101715088,0.017035961151123047
50,5.422651290893555,0.015332221984863281
51,5.039133548736572,0.01477503776550293
52,5.886350631713867,0.016878843307495117
53,5.797078609466553,0.01677393913269043
54,5.123373985290527,0.01540231704711914
55,5.013892650604248,0.01385641098022461
56,6.066848993301392,0.017260074615478516
57,5.811657190322876,0.01537179946899414
58,5.202928304672241,0.015207052230834961
59,4.949588775634766,0.013964414596557617
