,trainning_time_consume(s),test_time_consume(s)
0,20.330464124679565,0.04377436637878418
1,18.88325595855713,0.043073415756225586
2,1.9217348098754883,0.0019969940185546875
3,42.85466432571411,0.11414241790771484
4,6.440670013427734,0.010713577270507812
5,1.7200920581817627,0.0019369125366210938
6,2.4421396255493164,0.0028715133666992188
7,2.516907215118408,0.0031173229217529297
8,3.2213869094848633,0.004499912261962891
9,3.2713184356689453,0.004229307174682617
10,1.7701044082641602,0.002076387405395508
11,1.81083345413208,0.002101898193359375
12,1.8411695957183838,0.002185821533203125
13,2.503282070159912,0.0030517578125
14,1.8403608798980713,0.0022258758544921875
15,3.297778367996216,0.0040721893310546875
16,3.2064149379730225,0.0043184757232666016
17,2.461977243423462,0.0030510425567626953
18,3.062528610229492,0.0037572383880615234
19,3.247845411300659,0.004392147064208984
20,1.7732398509979248,0.0021882057189941406
21,19.300784587860107,0.045189619064331055
22,4.161958456039429,0.00554347038269043
23,12.393556833267212,0.02562880516052246
24,1.7069125175476074,0.0017125606536865234
25,9.380590438842773,0.019752979278564453
26,7.323624610900879,0.013432741165161133
27,7.136080980300903,0.012731552124023438
28,7.156295299530029,0.013202905654907227
29,3.6892309188842773,0.0058057308197021484
30,3.6520333290100098,0.006900310516357422
31,3.6244876384735107,0.005098581314086914
32,5.854935884475708,0.009922027587890625
33,7.550030946731567,0.012897968292236328
34,7.556063652038574,0.01308584213256836
35,7.906464099884033,0.015648603439331055
36,7.626947402954102,0.01278066635131836
37,7.772814512252808,0.014586925506591797
38,6.882980823516846,0.011941909790039062
39,6.494077444076538,0.011217117309570312
40,4.798708438873291,0.008603334426879883
41,3.231980562210083,0.0051152706146240234
42,3.088632822036743,0.004927396774291992
43,5.085618019104004,0.008748054504394531
44,4.893268823623657,0.009450197219848633
45,3.1655094623565674,0.004945278167724609
46,34.932941913604736,0.09215998649597168
47,33.61329364776611,0.08717203140258789
48,35.32989287376404,0.08662676811218262
49,21.97657608985901,0.05363893508911133
50,7.50374436378479,0.01258397102355957
51,1.891812801361084,0.0021352767944335938
52,1.8830065727233887,0.00202178955078125
53,5.574710130691528,0.00950002670288086
54,37.02458429336548,0.09479260444641113
55,11.15141224861145,0.020978450775146484
56,9.235899209976196,0.01861429214477539
57,26.660200357437134,0.06903696060180664
58,34.36332082748413,0.08099961280822754
59,6.524960517883301,0.012538433074951172
