,loss_dataset_1,loss_dataset_2,data_size
0,-0.0018911738,-0.0018763292,3000
1,-0.0018630198,-0.0019063469,4000
2,-0.0018131835,-0.001963462,5000
3,-0.0017748688,-0.001982663,6000
4,-0.0017938173,-0.0019787855,7000
5,-0.0018264689,-0.001927955,8000
6,-0.0018570313,-0.0019066044,9000
7,-0.0019049075,-0.0019147241,10000
8,-0.0019235443,-0.0018948064,11000
9,-0.0019050917,-0.0019026248,12000
10,-0.001876176,-0.001929491,13000
11,-0.0018933619,-0.0019620075,14000
12,-0.001909654,-0.0019210288,15000
13,-0.0019167784,-0.0019050619,16000
14,-0.0019026278,-0.0019036582,17000
15,-0.0019050507,-0.0019064875,18000
16,-0.0018797027,-0.0019326347,19000
17,-0.0018769137,-0.0019379469,20000
18,-0.0018727861,-0.001963061,21000
19,-0.0018677347,-0.0019668348,22000
20,-0.0018663041,-0.0019645283,23000
21,-0.0018667721,-0.0019811005,24000
22,-0.0018750109,-0.001988074,25000
23,-0.0018790478,-0.0019695447,26000
24,-0.001886458,-0.0019488634,27000
25,-0.001888254,-0.0019441713,28000
26,-0.001892329,-0.0019602792,29000
27,-0.0018905039,-0.0019663426,30000
28,-0.0018921377,-0.00197362,31000
29,-0.0018945701,-0.0019730532,32000
30,-0.0018944779,-0.00197105,33000
31,-0.0018897394,-0.0019661349,34000
32,-0.0018822013,-0.0019564808,35000
33,-0.0018835699,-0.0019520784,36000
34,-0.0018760627,-0.0019471952,37000
35,-0.001875948,-0.0019494252,38000
36,-0.0018776685,-0.0019479461,39000
