,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,2.285003185272217,0.17755571007728577,0.1362084075808525,0.10800385475158691
1,4.54200291633606,0.17301705479621887,0.1362084075808525,0.10800385475158691
2,6.8405163288116455,0.15225368738174438,0.1362084075808525,0.10800385475158691
3,9.13951563835144,0.1388435661792755,0.1362084075808525,0.10800385475158691
4,11.457028150558472,0.13093404471874237,0.1362084075808525,0.10800385475158691
5,13.731028318405151,0.15143944323062897,0.1362084075808525,0.10800385475158691
6,15.794540882110596,0.13782311975955963,0.1362084075808525,0.10800385475158691
7,17.823543548583984,0.14894047379493713,0.1362084075808525,0.10800385475158691
8,19.94906735420227,0.1402517557144165,0.1362084075808525,0.10800385475158691
9,22.10007381439209,0.1522361934185028,0.1362084075808525,0.10800385475158691
10,24.202072858810425,0.12828442454338074,0.1362084075808525,0.10800385475158691
11,26.363577604293823,0.13387484848499298,0.1362084075808525,0.10800385475158691
12,28.834578275680542,0.15126557648181915,0.1362084075808525,0.10800385475158691
13,31.13009285926819,0.15312449634075165,0.1362084075808525,0.10800385475158691
14,33.30209231376648,0.14824628829956055,0.1362084075808525,0.10800385475158691
15,35.54860520362854,0.13039779663085938,0.1362084075808525,0.10800385475158691
16,37.7766056060791,0.14837566018104553,0.1362084075808525,0.10800385475158691
17,40.01711964607239,0.1460517942905426,0.1362084075808525,0.10800385475158691
18,42.233120918273926,0.14177145063877106,0.1362084075808525,0.10800385475158691
19,44.49011731147766,0.11380817741155624,0.1362084075808525,0.10800385475158691
20,46.89162993431091,0.13136522471904755,0.1362084075808525,0.10800385475158691
21,49.51262879371643,0.1478215754032135,0.1362084075808525,0.10800385475158691
22,52.165138721466064,0.12734314799308777,0.1362084075808525,0.10800385475158691
23,54.30213928222656,0.1266355961561203,0.1362084075808525,0.10800385475158691
24,56.29365825653076,0.15959493815898895,0.1362084075808525,0.10800385475158691
25,58.122652769088745,0.13925926387310028,0.1362084075808525,0.10800385475158691
26,59.9566547870636,0.1481991559267044,0.1362084075808525,0.10800385475158691
27,61.78565549850464,0.1256769895553589,0.1362084075808525,0.10800385475158691
28,63.59265613555908,0.16536690294742584,0.1362084075808525,0.10800385475158691
29,65.25865530967712,0.14877071976661682,0.1362084075808525,0.10800385475158691
