,loss_dataset_1,loss_dataset_2,data_size
0,-0.0026468444,-0.0028544464,3000
1,-0.0024148084,-0.0025678005,4000
2,-0.002354643,-0.0025269438,5000
3,-0.002575608,-0.0025850579,6000
4,-0.0026141934,-0.0027073696,7000
5,-0.002580712,-0.0026876493,8000
6,-0.0025721123,-0.0026704178,9000
7,-0.0026321455,-0.0026825846,10000
8,-0.0026134627,-0.002684739,11000
9,-0.002580828,-0.0026098352,12000
10,-0.0025748916,-0.0025838478,13000
11,-0.0025613676,-0.0026485526,14000
12,-0.0025512995,-0.0026941565,15000
13,-0.0025357099,-0.0027540475,16000
14,-0.0025033383,-0.0026892803,17000
15,-0.0024821847,-0.0026793038,18000
16,-0.0025107958,-0.0027455161,19000
17,-0.0025230504,-0.0027678767,20000
18,-0.0025136834,-0.0027687934,21000
19,-0.0025420988,-0.002782626,22000
20,-0.0025875813,-0.0027692874,23000
21,-0.0025846947,-0.002761424,24000
22,-0.0026110404,-0.0028456347,25000
23,-0.002621428,-0.0028401257,26000
24,-0.0026269401,-0.0028222504,27000
25,-0.002625368,-0.0027905165,28000
26,-0.00264735,-0.0028266218,29000
27,-0.002643885,-0.0028113346,30000
28,-0.0026226689,-0.0027919714,31000
29,-0.0026429282,-0.0027974139,32000
30,-0.0026271262,-0.0027865148,33000
31,-0.0026092732,-0.0027985794,34000
32,-0.0025900959,-0.002809712,35000
33,-0.002601178,-0.0027972162,36000
34,-0.002596878,-0.002779404,37000
35,-0.0025964505,-0.0027524263,38000
36,-0.0025927965,-0.0027529649,39000
