,loss_dataset_1,loss_dataset_2,data_size
0,-0.002202065,-0.0023550785,3000
1,-0.0022522956,-0.0023773331,4000
2,-0.0022591217,-0.002400141,5000
3,-0.0022727728,-0.0023249742,6000
4,-0.0022915106,-0.0023955894,7000
5,-0.0022702927,-0.00240136,8000
6,-0.0022907327,-0.002410634,9000
7,-0.0023177962,-0.0023722637,10000
8,-0.002332389,-0.0023660958,11000
9,-0.0023214794,-0.0023796149,12000
10,-0.0023321616,-0.0023635647,13000
11,-0.0023146584,-0.0023553662,14000
12,-0.0023040066,-0.002341119,15000
13,-0.0022921416,-0.002347438,16000
14,-0.0022838295,-0.0023637675,17000
15,-0.0022539622,-0.00235166,18000
16,-0.0022534467,-0.0023489646,19000
17,-0.0022420234,-0.0023355165,20000
18,-0.0022526458,-0.002327501,21000
19,-0.0022522376,-0.0023357063,22000
20,-0.002261411,-0.0023602135,23000
21,-0.0022514104,-0.0023652285,24000
22,-0.0022482662,-0.0023516074,25000
23,-0.0022565287,-0.0023487736,26000
24,-0.0022674527,-0.0023555083,27000
25,-0.0022638456,-0.002364957,28000
26,-0.002263042,-0.0023639367,29000
27,-0.0022585709,-0.0023705992,30000
28,-0.0022672017,-0.0023617516,31000
29,-0.0022783556,-0.0023666732,32000
30,-0.0022709428,-0.002361544,33000
31,-0.0022678513,-0.0023628657,34000
32,-0.0022740215,-0.0023509488,35000
33,-0.0022727933,-0.0023592345,36000
34,-0.0022732292,-0.0023585937,37000
35,-0.0022769184,-0.0023540605,38000
36,-0.0022806823,-0.0023567136,39000
