,loss_dataset_1,loss_dataset_2,data_size
0,-0.0039032511,-0.0050286637,3000
1,-0.003892871,-0.0048195473,4000
2,-0.0041010147,-0.0044751093,5000
3,-0.0042423354,-0.0046061296,6000
4,-0.004182897,-0.004832584,7000
5,-0.004178437,-0.0049948515,8000
6,-0.0042424225,-0.0049616536,9000
7,-0.004135686,-0.0048882514,10000
8,-0.0039872667,-0.004877398,11000
9,-0.0039522275,-0.0049050734,12000
10,-0.003923807,-0.004763964,13000
11,-0.003946131,-0.0046559423,14000
12,-0.0040034945,-0.0046244487,15000
13,-0.0039193346,-0.0045424425,16000
14,-0.0038985314,-0.0044202777,17000
15,-0.0039400966,-0.004321684,18000
16,-0.0039322833,-0.004390163,19000
17,-0.003995105,-0.0044070752,20000
18,-0.003947147,-0.004343572,21000
19,-0.0039281175,-0.004371317,22000
20,-0.0039381823,-0.004341338,23000
21,-0.0040280563,-0.004324572,24000
22,-0.004059055,-0.0043895408,25000
23,-0.0040466273,-0.004447479,26000
24,-0.0040088757,-0.004437361,27000
25,-0.004072816,-0.004445469,28000
26,-0.004062191,-0.004373936,29000
27,-0.004067495,-0.0043682316,30000
28,-0.00413235,-0.0043151714,31000
29,-0.004110083,-0.0043349797,32000
30,-0.0040925276,-0.004386332,33000
31,-0.0040915315,-0.004375645,34000
32,-0.0040556258,-0.004320413,35000
33,-0.0040630996,-0.0042664176,36000
34,-0.0040580323,-0.0042210515,37000
35,-0.004055552,-0.00429584,38000
36,-0.0040499354,-0.004270338,39000
