,test_time_consume(s)
0,0.0
1,0.0009996891021728516
2,0.0
3,0.0009999275207519531
4,0.0
5,0.0
6,0.0010004043579101562
7,0.0
8,0.0
9,0.0009996891021728516
10,0.0
11,0.0
12,0.00099945068359375
13,0.0
14,0.0010001659393310547
15,0.0
16,0.0
17,0.0009996891021728516
18,0.0
19,0.0010004043579101562
20,0.0
21,0.00099945068359375
22,0.0
23,0.0009999275207519531
24,0.0
25,0.0009999275207519531
26,0.001001119613647461
27,0.0
28,0.0010006427764892578
29,0.0
30,0.0009999275207519531
31,0.0009984970092773438
32,0.0
33,0.0010023117065429688
34,0.0
35,0.0009987354278564453
36,0.0
37,0.0009999275207519531
38,0.0
39,0.0009996891021728516
40,0.0
41,0.00099945068359375
42,0.0
43,0.0010004043579101562
44,0.0010008811950683594
45,0.0
46,0.0
47,0.0010001659393310547
48,0.0
49,0.0009996891021728516
50,0.0
51,0.0009996891021728516
52,0.0
53,0.0010001659393310547
54,0.0
55,0.0
56,0.0029990673065185547
57,0.0010008811950683594
58,0.0
59,0.0009992122650146484
60,0.0
61,0.00099945068359375
62,0.0
63,0.0009996891021728516
64,0.0
65,0.0010023117065429688
66,0.0
67,0.0009992122650146484
68,0.0
69,0.0009996891021728516
70,0.0
71,0.0
72,0.0010001659393310547
73,0.0
74,0.0009996891021728516
75,0.0
76,0.0009999275207519531
77,0.0
78,0.0
79,0.0010008811950683594
80,0.0
81,0.0009992122650146484
82,0.0
83,0.0010001659393310547
84,0.0009999275207519531
85,0.0010001659393310547
86,0.0
87,0.002000570297241211
88,0.0
89,0.00099945068359375
90,0.0010001659393310547
91,0.0
92,0.0009999275207519531
93,0.0
94,0.0010001659393310547
95,0.0
96,0.0
97,0.0010001659393310547
98,0.0
99,0.0009996891021728516
100,0.0009996891021728516
101,0.0010001659393310547
102,0.0009999275207519531
103,0.0009996891021728516
104,0.0009996891021728516
105,0.0
106,0.0010006427764892578
107,0.0
108,0.00099945068359375
109,0.0010001659393310547
110,0.0
111,0.0010001659393310547
112,0.0
113,0.0010004043579101562
114,0.0
115,0.0009996891021728516
116,0.0009996891021728516
117,0.0
118,0.0010001659393310547
119,0.0009999275207519531
120,0.0
121,0.0010001659393310547
122,0.0
123,0.0009996891021728516
124,0.00099945068359375
125,0.0
126,0.0009996891021728516
127,0.0
128,0.001001119613647461
129,0.00099945068359375
130,0.0
131,0.0010001659393310547
132,0.0
133,0.0009999275207519531
134,0.0
135,0.0010001659393310547
136,0.0009999275207519531
137,0.0
138,0.0009999275207519531
139,0.0
140,0.0010001659393310547
141,0.0
142,0.0009999275207519531
143,0.0009996891021728516
144,0.0
145,0.0010001659393310547
146,0.0
147,0.0010001659393310547
148,0.0
149,0.0010001659393310547
150,0.0009996891021728516
151,0.0
152,0.0010001659393310547
153,0.0009999275207519531
154,0.0
155,0.0009999275207519531
156,0.0010006427764892578
157,0.0
158,0.0009999275207519531
159,0.0009996891021728516
160,0.0
161,0.0009999275207519531
162,0.0
163,0.0010001659393310547
164,0.0010018348693847656
165,0.0
166,0.0009984970092773438
167,0.0
168,0.0010001659393310547
169,0.00099945068359375
170,0.0
171,0.0010020732879638672
172,0.0
173,0.0009987354278564453
174,0.0009992122650146484
175,0.0
176,0.0010004043579101562
177,0.0
178,0.0010006427764892578
179,0.0009989738464355469
180,0.0
181,0.0009999275207519531
182,0.0010013580322265625
183,0.0
184,0.0009987354278564453
185,0.0010006427764892578
186,0.0009984970092773438
187,0.0
188,0.0010001659393310547
189,0.0009999275207519531
190,0.0
191,0.0010006427764892578
192,0.0010001659393310547
193,0.0
194,0.0009992122650146484
195,0.0
196,0.0009996891021728516
197,0.0010001659393310547
198,0.0010001659393310547
199,0.0
# cpu
