,T,P,zs
40424,964.9204625471756,329700.4214215409,"[0.11819078217666844, 0.5596910330221937, 0.3221181848011377]"
8525,368.5548535120027,858612.0103086454,"[0.23034989515949922, 0.32124421405648695, 0.4484058907840138]"
18001,280.0755696402033,456184.4193600141,"[0.5584577269837968, 0.010139205672497417, 0.4314030673437058]"
16653,255.2079478180703,419979.5473747079,"[0.4892039260045707, 0.4445124677450005, 0.06628360625042884]"
21380,96.0464840476279,189430.2896662828,"[0.6097685819756344, 0.38358072968055323, 0.006650688343812397]"
48363,123.29704548780084,713281.9178123309,"[0.2226026344382117, 0.25422070504576333, 0.523176660516025]"
14007,911.4551184881352,310627.63895679853,"[0.6928393150426608, 0.28491586929900903, 0.022244815658330103]"
47526,13.299933593506005,588221.8883217275,"[0.18606593321572976, 0.6707768541683975, 0.14315721261587266]"
9535,709.338630741347,139117.16835145504,"[0.4422950707707221, 0.0022292195560512226, 0.5554757096732267]"
9150,960.160212011289,174824.9329306656,"[0.28549642028389327, 0.5196262451135686, 0.1948773346025381]"
45371,524.4440212724121,522264.6844952919,"[0.5968976058076533, 0.2436691633328732, 0.15943323085947358]"
30621,642.0243623989346,126301.28683154576,"[0.09548805729782642, 0.4900173755443776, 0.41449456715779603]"
17757,904.6206040551564,518474.9997952504,"[0.2995449655228864, 0.33839898967002424, 0.3620560448070894]"
10391,568.9112395220034,829767.1257354659,"[0.9234721767485894, 0.014858698179540105, 0.06166912507187047]"
27879,923.1214361576332,900666.2880543496,"[0.30752907880090485, 0.4788508545640179, 0.21362006663507718]"
12756,654.4668614936197,554974.7875003677,"[0.28914444510379134, 0.21075429877911, 0.5001012561170987]"
28675,506.271216509758,231111.48846686663,"[0.5086019812182514, 0.43245969131000206, 0.058938327471746495]"
29241,147.34600680930595,887973.8950005716,"[0.14995833096633202, 0.8075526041381882, 0.04248906489547974]"
35930,132.63692733109315,174062.5011775979,"[0.23093818223081658, 0.6150814563253079, 0.15398036144387567]"
4732,800.4124999272627,861235.3725019292,"[0.7219568489761014, 0.04272758879413528, 0.2353155622297633]"
27776,701.4569702092512,129639.05123039184,"[0.47498903083820515, 0.1507524597305457, 0.37425850943124905]"
28561,349.6147227856632,459290.6731863904,"[0.2467262015185406, 0.2829149234191861, 0.4703588750622732]"
41549,442.7116283307508,572232.6258885574,"[0.11034959144574302, 0.06585519495437905, 0.8237952135998778]"
47842,666.740754875509,324979.9078251696,"[0.591908868608986, 0.35309438000790777, 0.05499675138310625]"
45422,470.4619853037457,755978.8554961561,"[0.2190955935405926, 0.7371766362498554, 0.04372777020955198]"
45759,182.15007671035164,754207.5200941847,"[0.00735835422299898, 0.8943451000679494, 0.09829654570905172]"
30172,144.87624351606195,339619.33216036705,"[0.6737452951901742, 0.01961205658865024, 0.30664264822117565]"
7683,251.9873107136112,581249.8672737837,"[0.3252805553647934, 0.2804053549872966, 0.39431408964791015]"
3823,628.4373933142712,391825.4686573701,"[0.3852211042327579, 0.5720856023251356, 0.04269329344210648]"
16095,532.1762623578738,310618.9142256569,"[0.7606728669849251, 0.04800697721605764, 0.19132015579901718]"
49564,478.1833526940849,554299.4440021307,"[0.23630277794926655, 0.11625189859340136, 0.6474453234573322]"
28329,850.3377233276917,590165.2609226215,"[0.08665555307942345, 0.21660497764768166, 0.696739469272895]"
16837,310.23104901798604,651008.8206975823,"[0.7469840548835978, 0.13373561479806445, 0.11928033031833776]"
37076,92.01284044490554,945372.6108662476,"[0.17936209215693946, 0.18733506744021988, 0.6333028404028408]"
44978,746.1304499032619,926603.3640877396,"[0.04336897599371411, 0.027136112629469626, 0.9294949113768163]"
5032,590.516701594182,128431.82362841538,"[0.19123595979211866, 0.307237705928628, 0.5015263342792532]"
48121,370.1259396914623,433841.4883054665,"[0.4317495143317963, 0.2023323993816463, 0.3659180862865574]"
30747,23.707944264616497,755148.667454309,"[0.4510275905348041, 0.5247748108981865, 0.02419759856700926]"
609,574.3892565232517,280019.46350916266,"[0.005963914745684528, 0.9733061678105812, 0.020729917443734366]"
21520,238.58172905468547,966302.8220330308,"[0.0033369023823837077, 0.8856578966906994, 0.11100520092691687]"
28271,202.9570359856056,263947.0711791067,"[0.7277534470516815, 0.07094095635813866, 0.20130559659017977]"
365,43.10032284091659,520595.45784071466,"[0.47902722309562745, 0.21043685961495437, 0.31053591728941804]"
22285,488.8318483302055,115123.28806080586,"[0.09212250479693108, 0.817333411432156, 0.09054408377091287]"
22137,574.9982833484322,496170.4938065923,"[0.462236670552176, 0.22460970478140393, 0.3131536246664201]"
48038,145.21791647776794,302529.665956184,"[0.6251166022390963, 0.17390135956991884, 0.200982038190985]"
19512,260.5300392305592,424556.7674134737,"[0.4142132206700757, 0.270677529317078, 0.31510925001284634]"
33519,492.3632208938727,189395.6581593668,"[0.38742974174163874, 0.2671289732541533, 0.345441285004208]"
36133,728.286445684941,653571.7435829274,"[0.5047022454533671, 0.3806130623829053, 0.11468469216372763]"
40665,192.99784489117053,715840.9081956409,"[0.38254593842634294, 0.6105337803636387, 0.006920281210018371]"
23220,185.8762840821529,288934.97397555667,"[0.9477818652371255, 0.04899851997564339, 0.0032196147872310802]"
36673,425.644345971503,348521.4437814458,"[0.16739468559319443, 0.09100026285782686, 0.7416050515489786]"
28955,235.97634136666431,709118.7591208785,"[0.9054207027686474, 0.032102663822859326, 0.062476633408493326]"
5548,471.409660427997,688825.8734692904,"[0.21336018214726532, 0.5617234557390112, 0.22491636211372354]"
7599,980.5707068967292,857895.1465278715,"[0.6432398331172166, 0.16533825051493323, 0.19142191636785025]"
17004,867.8463694373447,387932.791301741,"[0.021206709779291132, 0.29274572040716634, 0.6860475698135426]"
30169,426.560856546581,951689.6003354002,"[0.012062813535903454, 0.805825141587528, 0.1821120448765684]"
11097,69.2012297925392,785796.8653951763,"[0.20734740474133334, 0.141694286779523, 0.6509583084791436]"
2373,388.1237153155625,711991.8558159287,"[0.7257588043230364, 0.09746303944010283, 0.17677815623686075]"
10218,711.4501956418628,506606.12895736506,"[0.4947166096100452, 0.03166170840156992, 0.4736216819883848]"
22925,680.8139779697453,980489.878659927,"[0.08355877160016868, 0.4274378189771, 0.4890034094227314]"
