,load_time_consume(s),test_time_consume(s),data_size
0,1.9150276184082031,0.11097097396850586,3000
1,2.5300002098083496,0.12099957466125488,4000
2,1.9206740856170654,0.1510004997253418,5000
3,2.519000291824341,0.16899943351745605,6000
4,1.7839994430541992,0.19500017166137695,7000
5,2.4705114364624023,0.20000004768371582,8000
6,1.7269999980926514,0.25799989700317383,9000
7,1.835571527481079,0.2849998474121094,10000
8,1.8230311870574951,0.3269684314727783,11000
9,1.851574420928955,0.3510000705718994,12000
10,1.7710003852844238,0.3335094451904297,13000
11,1.8099994659423828,0.38499999046325684,14000
12,1.7729997634887695,0.4290006160736084,15000
13,1.999988317489624,0.4069700241088867,16000
14,1.913604736328125,0.5415089130401611,17000
15,1.8520317077636719,0.5165073871612549,18000
16,1.8541524410247803,0.5279967784881592,19000
17,1.8690400123596191,0.5855100154876709,20000
18,1.9734961986541748,0.5819978713989258,21000
19,1.8330340385437012,0.5659654140472412,22000
20,1.8840303421020508,0.7389712333679199,23000
21,2.0306432247161865,0.6265099048614502,24000
22,1.8492059707641602,0.6680238246917725,25000
23,2.1186060905456543,0.684999942779541,26000
24,2.079120635986328,0.73099684715271,27000
25,1.8870348930358887,0.7279994487762451,28000
26,1.9402668476104736,0.7910211086273193,29000
27,1.9299116134643555,0.8189694881439209,30000
28,1.916029930114746,0.8329699039459229,31000
29,1.9710912704467773,0.8590011596679688,32000
30,1.9891507625579834,0.8710000514984131,33000
31,2.028557062149048,0.8869678974151611,34000
32,2.0359995365142822,0.956000566482544,35000
33,1.884183406829834,0.9810001850128174,36000
34,1.8885371685028076,0.9069700241088867,37000
35,1.9371628761291504,0.9739694595336914,38000
36,1.8430354595184326,1.0390005111694336,39000
