,load_time_consume(s),test_time_consume(s),data_size
0,-0.39297056198120117,0.01399993896484375,3000
1,-0.39999961853027344,0.01900029182434082,4000
2,-0.3969995975494385,0.02399897575378418,5000
3,-0.39800071716308594,0.028000593185424805,6000
4,-0.39402294158935547,0.03197646141052246,7000
5,-0.3959989547729492,0.0560002326965332,8000
6,-0.39502525329589844,0.039975643157958984,9000
7,-0.398024320602417,0.044976234436035156,10000
8,-0.39502978324890137,0.04997062683105469,11000
9,-0.4070014953613281,0.0729990005493164,12000
10,-0.4050016403198242,0.06799793243408203,13000
11,-0.4160003662109375,0.08700037002563477,14000
12,-0.39099931716918945,0.09000539779663086,15000
13,-0.3990001678466797,0.1119990348815918,16000
14,-0.39902281761169434,0.10197687149047852,17000
15,-0.4040257930755615,0.11597418785095215,18000
16,-0.40102314949035645,0.11497879028320312,19000
17,-0.395000696182251,0.10399913787841797,20000
18,-0.398029088973999,0.10397028923034668,21000
19,-0.40199995040893555,0.12299990653991699,22000
20,-0.40343666076660156,0.1739978790283203,23000
21,-0.41299939155578613,0.13899993896484375,24000
22,-0.39499902725219727,0.14499974250793457,25000
23,-0.39803099632263184,0.15196919441223145,26000
24,-0.4120004177093506,0.15900063514709473,27000
25,-0.4009997844696045,0.15500116348266602,28000
26,-0.4030277729034424,0.15597033500671387,29000
27,-0.41100001335144043,0.15900015830993652,30000
28,-0.404024600982666,0.15897679328918457,31000
29,-0.4050014019012451,0.2109990119934082,32000
30,-0.40599942207336426,0.17799878120422363,33000
31,-0.4090003967285156,0.17499923706054688,34000
32,-0.4069998264312744,0.18499970436096191,35000
33,-0.41500043869018555,0.20400023460388184,36000
34,-0.4009997844696045,0.1900007724761963,37000
35,-0.396028995513916,0.19097256660461426,38000
36,-0.3970000743865967,0.1979999542236328,39000
