,load_time_consume(s),test_time_consume(s),data_size
0,2.33204984664917,0.10600018501281738,3000
1,2.2511465549468994,0.14496970176696777,4000
2,2.2376065254211426,0.18596935272216797,5000
3,2.3840034008026123,0.23296809196472168,6000
4,2.40661358833313,0.25696849822998047,7000
5,2.25111722946167,0.28799962997436523,8000
6,2.2345070838928223,0.3410007953643799,9000
7,2.2700304985046387,0.3524787425994873,10000
8,2.244067430496216,0.3689694404602051,11000
9,2.333557605743408,0.40800046920776367,12000
10,2.3521153926849365,0.40199971199035645,13000
11,2.3190741539001465,0.46399807929992676,14000
12,2.3603997230529785,0.5039684772491455,15000
13,2.2741425037384033,0.5129685401916504,16000
14,2.35859751701355,0.5849840641021729,17000
15,2.2936112880706787,0.5395107269287109,18000
16,2.383000135421753,0.5739998817443848,19000
17,2.3306660652160645,0.6059696674346924,20000
18,2.34311580657959,0.6760189533233643,21000
19,2.2955715656280518,0.7179989814758301,22000
20,2.2521073818206787,0.7219710350036621,23000
21,2.3360557556152344,0.7585060596466064,24000
22,2.2885935306549072,0.8029994964599609,25000
23,2.3645079135894775,0.799999475479126,26000
24,2.234999418258667,0.8995120525360107,27000
25,2.4280760288238525,0.8039708137512207,28000
26,2.7200820446014404,0.8960001468658447,29000
27,2.387573003768921,0.9305102825164795,30000
28,2.34507155418396,0.9369964599609375,31000
29,2.4365460872650146,0.9119691848754883,32000
30,2.376030683517456,1.0909688472747803,33000
31,2.3429999351501465,1.0400004386901855,34000
32,2.326002836227417,1.0669963359832764,35000
33,2.4280009269714355,1.0480003356933594,36000
34,2.3550000190734863,1.2200005054473877,37000
35,2.3770012855529785,1.0909984111785889,38000
36,2.3990225791931152,1.1944842338562012,39000
