,loss_dataset_1,loss_dataset_2,data_size
0,-0.0022952482,-0.002766352,3000
1,-0.0023357908,-0.002600748,4000
2,-0.0023769876,-0.002679783,5000
3,-0.0024310187,-0.0027263889,6000
4,-0.002424935,-0.0026956399,7000
5,-0.002469001,-0.002652276,8000
6,-0.0025236502,-0.0027759324,9000
7,-0.0025283375,-0.002831863,10000
8,-0.002523564,-0.0028028598,11000
9,-0.0025138687,-0.0027823288,12000
10,-0.0025106275,-0.0027807772,13000
11,-0.0024869721,-0.0027927551,14000
12,-0.0025147668,-0.002726549,15000
13,-0.0024819032,-0.002701829,16000
14,-0.0024682975,-0.0026788556,17000
15,-0.0024795055,-0.0027202105,18000
16,-0.0024680253,-0.0026924135,19000
17,-0.002456835,-0.0026860498,20000
18,-0.0024538815,-0.002668291,21000
19,-0.0024361622,-0.002657268,22000
20,-0.0024322788,-0.0026594622,23000
21,-0.002429168,-0.0026452132,24000
22,-0.002415661,-0.0026894717,25000
23,-0.0024169476,-0.002671194,26000
24,-0.0024227563,-0.002660557,27000
25,-0.0024222082,-0.0026672024,28000
26,-0.0024311692,-0.0026492036,29000
27,-0.0024309151,-0.002644134,30000
28,-0.0024197814,-0.0026203392,31000
29,-0.0024202813,-0.0026313171,32000
30,-0.0024204068,-0.0026328953,33000
31,-0.0024065375,-0.0026335774,34000
32,-0.0024242348,-0.0026136248,35000
33,-0.0024077415,-0.0026248663,36000
34,-0.0024044649,-0.0026381456,37000
35,-0.0023990304,-0.0026390457,38000
36,-0.0023950597,-0.0026314955,39000
