,loss_dataset_1,loss_dataset_2,data_size
0,-0.0024821712,-0.0027783187,3000
1,-0.002485812,-0.002598647,4000
2,-0.0023911824,-0.0025158252,5000
3,-0.0023895863,-0.002395051,6000
4,-0.002401409,-0.002387204,7000
5,-0.002358385,-0.0024042625,8000
6,-0.0023384152,-0.002398533,9000
7,-0.0023825315,-0.0023818333,10000
8,-0.0023969903,-0.0023493662,11000
9,-0.002361458,-0.0023250245,12000
10,-0.002363719,-0.0023351007,13000
11,-0.002371502,-0.0023330888,14000
12,-0.0023731068,-0.00235032,15000
13,-0.0023666602,-0.0024044847,16000
14,-0.002397795,-0.0023992227,17000
15,-0.0023986157,-0.0023888585,18000
16,-0.0024137516,-0.0024238096,19000
17,-0.002406691,-0.002468577,20000
18,-0.0023964494,-0.0025114783,21000
19,-0.0024064968,-0.00250437,22000
20,-0.002396159,-0.0025001147,23000
21,-0.002399827,-0.0025008607,24000
22,-0.00239757,-0.002479412,25000
23,-0.0024244445,-0.0024726628,26000
24,-0.002421733,-0.0024805951,27000
25,-0.002431377,-0.0024587356,28000
26,-0.0024450396,-0.0024724824,29000
27,-0.0024508007,-0.0024775737,30000
28,-0.0024553763,-0.0024763965,31000
29,-0.002453907,-0.0024838576,32000
30,-0.002445838,-0.002497345,33000
31,-0.0024561207,-0.0024926995,34000
32,-0.0024474652,-0.002509379,35000
33,-0.0024451604,-0.002506845,36000
34,-0.0024524971,-0.0025013182,37000
35,-0.0024375927,-0.0025128766,38000
36,-0.0024416659,-0.0025123812,39000
