,loss_dataset_1,loss_dataset_2,data_size
0,-0.003187199,-0.003601034,3000
1,-0.003249272,-0.003525582,4000
2,-0.0031351817,-0.0035839025,5000
3,-0.0030278063,-0.004197679,6000
4,-0.0030970026,-0.0038484584,7000
5,-0.003080684,-0.0038348765,8000
6,-0.0031239046,-0.0038907684,9000
7,-0.003068406,-0.0038394916,10000
8,-0.0030720609,-0.0037961488,11000
9,-0.0030753,-0.003764148,12000
10,-0.0031334294,-0.0036939988,13000
11,-0.003208263,-0.003728466,14000
12,-0.0032439064,-0.003756772,15000
13,-0.0033069635,-0.003781731,16000
14,-0.0034051996,-0.0038008352,17000
15,-0.0034242393,-0.003778098,18000
16,-0.0034366676,-0.0038451422,19000
17,-0.0034246973,-0.00378747,20000
18,-0.0034275372,-0.0037068457,21000
19,-0.0034648252,-0.0036691139,22000
20,-0.0034622278,-0.0036851612,23000
21,-0.0034352427,-0.0036515323,24000
22,-0.0034228938,-0.003604266,25000
23,-0.0033930112,-0.00356198,26000
24,-0.003387019,-0.0035932811,27000
25,-0.0033888079,-0.0036025746,28000
26,-0.0033659714,-0.0035555193,29000
27,-0.0033662878,-0.0035179586,30000
28,-0.0033583613,-0.003473609,31000
29,-0.0033839494,-0.003447174,32000
30,-0.0033920144,-0.003456381,33000
31,-0.0033829652,-0.0034083605,34000
32,-0.0033958207,-0.003393695,35000
33,-0.003382635,-0.0034076578,36000
34,-0.0033746352,-0.0034152188,37000
35,-0.003360535,-0.0034022953,38000
36,-0.0033824474,-0.0034152344,39000
