,test_time_consume(s)
0,0.17400074005126953
1,0.18799901008605957
2,0.19500017166137695
3,0.1640000343322754
4,0.11800050735473633
5,0.11400032043457031
6,0.11099934577941895
7,0.11500048637390137
8,0.11099886894226074
9,0.1100008487701416
10,0.11499953269958496
11,0.11099982261657715
12,0.11100053787231445
13,0.1100001335144043
14,0.10999941825866699
15,0.11100029945373535
16,0.10800027847290039
17,0.11099910736083984
18,0.1100008487701416
19,0.1139991283416748
20,0.10900044441223145
21,0.10799980163574219
22,0.10899996757507324
23,0.1100003719329834
24,0.11100029945373535
25,0.10899972915649414
26,0.10900044441223145
27,0.11099958419799805
28,0.11600041389465332
29,0.10850262641906738
30,0.10500049591064453
31,0.11099958419799805
32,0.10899972915649414
33,0.10900020599365234
34,0.10500001907348633
35,0.10700058937072754
36,0.10699963569641113
37,0.1100001335144043
38,0.11500024795532227
39,0.10899996757507324
40,0.10899972915649414
41,0.10899949073791504
42,0.10800027847290039
43,0.10899996757507324
44,0.10900020599365234
45,0.1099996566772461
46,0.11100053787231445
47,0.1120004653930664
48,0.10899972915649414
49,0.10899972915649414
50,0.10799980163574219
51,0.10400056838989258
52,0.1099996566772461
53,0.10799956321716309
54,0.11200141906738281
55,0.10899996757507324
56,0.1099998950958252
57,0.1119990348815918
58,0.1100003719329834
59,0.11000633239746094
60,0.1089930534362793
61,0.10799980163574219
62,0.1119999885559082
63,0.11002993583679199
64,0.10897159576416016
65,0.1119987964630127
66,0.11699986457824707
67,0.10899996757507324
68,0.1100008487701416
69,0.11099982261657715
70,0.11100006103515625
71,0.1099996566772461
72,0.11299991607666016
73,0.10799956321716309
74,0.11100101470947266
75,0.11554193496704102
76,0.1099998950958252
77,0.10899972915649414
78,0.10899949073791504
79,0.10900044441223145
80,0.10699987411499023
81,0.10900020599365234
82,0.1099996566772461
83,0.11100029945373535
84,0.11100983619689941
85,0.1149895191192627
86,0.1100008487701416
87,0.10899972915649414
88,0.10699963569641113
89,0.10600495338439941
90,0.11099505424499512
91,0.10700058937072754
92,0.1119997501373291
93,0.10799956321716309
94,0.11500072479248047
95,0.10500001907348633
96,0.10899996757507324
97,0.10800004005432129
98,0.10899949073791504
99,0.10599970817565918
100,0.10599970817565918
101,0.08288407325744629
102,0.08306598663330078
103,0.09399986267089844
104,0.10400032997131348
105,0.10700106620788574
106,0.08899855613708496
107,0.09400057792663574
108,0.0859994888305664
109,0.08900022506713867
110,0.08400177955627441
111,0.08199810981750488
112,0.08999967575073242
113,0.08699965476989746
114,0.08500266075134277
115,0.08599710464477539
116,0.08600115776062012
117,0.08199882507324219
118,0.08600068092346191
119,0.08900022506713867
120,0.08747076988220215
121,0.0900278091430664
122,0.08597564697265625
123,0.08802509307861328
124,0.08600163459777832
125,0.0839700698852539
126,0.08703756332397461
127,0.08496212959289551
128,0.09399914741516113
129,0.09100103378295898
130,0.0880274772644043
131,0.08785295486450195
132,0.08697295188903809
133,0.09101247787475586
134,0.08800005912780762
135,0.0910801887512207
136,0.08600544929504395
137,0.08799576759338379
138,0.09099721908569336
139,0.08599996566772461
140,0.08701038360595703
141,0.08796191215515137
142,0.08702874183654785
143,0.08700871467590332
144,0.09200000762939453
145,0.09000015258789062
146,0.08999943733215332
147,0.09200048446655273
148,0.09199976921081543
149,0.0950005054473877
150,0.09199976921081543
151,0.08999991416931152
152,0.08600020408630371
153,0.09099960327148438
154,0.09099984169006348
155,0.09200024604797363
156,0.09399962425231934
157,0.09100055694580078
158,0.08800029754638672
159,0.08950924873352051
160,0.09000039100646973
161,0.09900093078613281
162,0.08899903297424316
163,0.08701395988464355
164,0.08698606491088867
165,0.08800005912780762
166,0.08700060844421387
167,0.09499955177307129
168,0.08900046348571777
169,0.08599853515625
170,0.08800101280212402
171,0.08699965476989746
172,0.08899974822998047
173,0.08700084686279297
174,0.08699941635131836
175,0.08700013160705566
176,0.08700013160705566
177,0.08499956130981445
178,0.08700037002563477
179,0.09100151062011719
180,0.08500051498413086
181,0.08399796485900879
182,0.08499932289123535
183,0.08500146865844727
184,0.08699965476989746
185,0.0859994888305664
186,0.08700013160705566
187,0.09200024604797363
188,0.08699965476989746
189,0.08500242233276367
190,0.0879976749420166
191,0.08800005912780762
192,0.08100008964538574
193,0.08553361892700195
194,0.08499908447265625
195,0.08500909805297852
196,0.08500027656555176
197,0.08499932289123535
198,0.08700203895568848
199,0.0879983901977539
200,0.08729910850524902
201,0.08729910850524902
# cuda
