,loss_dataset_1,loss_dataset_2,data_size
0,-0.0027022064,-0.0033158928,3000
1,-0.002632644,-0.00366858,4000
2,-0.0026624945,-0.0036722387,5000
3,-0.0027515972,-0.0036281208,6000
4,-0.0028147053,-0.003497529,7000
5,-0.002873589,-0.0034306918,8000
6,-0.0028671569,-0.0034756109,9000
7,-0.0029027425,-0.0035690807,10000
8,-0.0029968743,-0.0035238173,11000
9,-0.003024962,-0.003539499,12000
10,-0.0030448989,-0.0035391122,13000
11,-0.0030600552,-0.0035506804,14000
12,-0.0030690434,-0.0036373402,15000
13,-0.00306587,-0.0036299415,16000
14,-0.0030831762,-0.0036816224,17000
15,-0.0030963894,-0.0036769398,18000
16,-0.0030994553,-0.0037241045,19000
17,-0.0031003263,-0.003745476,20000
18,-0.0031066518,-0.003688367,21000
19,-0.0031183853,-0.0036546513,22000
20,-0.0031091173,-0.0036181344,23000
21,-0.0031165096,-0.0035760738,24000
22,-0.0031223793,-0.0035629969,25000
23,-0.0031661575,-0.0036063537,26000
24,-0.0032158785,-0.0035795302,27000
25,-0.0032077783,-0.003607534,28000
26,-0.0031972697,-0.003552296,29000
27,-0.003204169,-0.0035310853,30000
28,-0.0032073604,-0.0035284422,31000
29,-0.0032354398,-0.0034952061,32000
30,-0.0032290567,-0.0034918785,33000
31,-0.0032044593,-0.0034906026,34000
32,-0.0031814382,-0.003472361,35000
33,-0.0031556536,-0.0034629211,36000
34,-0.003173961,-0.0034539925,37000
35,-0.0031924753,-0.0034319565,38000
36,-0.0032034859,-0.0034304543,39000
