,load_time_consume(s),test_time_consume(s),data_size
0,1.0339996814727783,0.03899955749511719,3000
1,1.2830009460449219,0.10400056838989258,4000
2,1.120002031326294,0.06299710273742676,5000
3,0.806999921798706,0.07300066947937012,6000
4,1.2099997997283936,0.1979999542236328,7000
5,1.3139989376068115,0.0989999771118164,8000
6,0.8829991817474365,0.08899998664855957,9000
7,1.1549983024597168,0.0970003604888916,10000
8,0.8519999980926514,0.10899853706359863,11000
9,1.1540005207061768,0.13199996948242188,12000
10,0.8680002689361572,0.18700146675109863,13000
11,0.9570002555847168,0.2819991111755371,14000
12,0.9799978733062744,0.16199994087219238,15000
13,0.8060302734375,0.16196942329406738,16000
14,1.1350038051605225,0.2149968147277832,17000
15,0.7889986038208008,0.2070012092590332,18000
16,1.0600008964538574,0.23600101470947266,19000
17,0.9450323581695557,0.25696706771850586,20000
18,1.0460007190704346,0.35500049591064453,21000
19,0.9740006923675537,0.21799993515014648,22000
20,0.8869996070861816,0.6080007553100586,23000
21,0.9509999752044678,0.24200034141540527,24000
22,0.9660298824310303,0.26596927642822266,25000
23,1.187002420425415,0.45999741554260254,26000
24,0.8509981632232666,0.28800129890441895,27000
25,1.5835106372833252,0.2820000648498535,28000
26,1.03151535987854,0.463001012802124,29000
27,1.2629985809326172,0.3130002021789551,30000
28,1.1479995250701904,0.339000940322876,31000
29,1.2540004253387451,0.48800063133239746,32000
30,0.8799998760223389,0.3809993267059326,33000
31,1.6519999504089355,0.339000940322876,34000
32,0.9270040988922119,0.5509953498840332,35000
33,1.2699999809265137,0.5730016231536865,36000
34,1.0310001373291016,0.4830005168914795,37000
35,1.1859984397888184,0.7450017929077148,38000
36,1.1260006427764893,0.501000165939331,39000
