,loss_dataset_1,loss_dataset_2,data_size
0,-0.0023548796,-0.0024714232,3000
1,-0.0022810018,-0.0024348674,4000
2,-0.0023185962,-0.002396778,5000
3,-0.002314513,-0.0023598496,6000
4,-0.0023256782,-0.0024605843,7000
5,-0.0022557948,-0.002465082,8000
6,-0.0022552859,-0.0025047658,9000
7,-0.0022297953,-0.0024955692,10000
8,-0.0022458567,-0.0024926935,11000
9,-0.002248942,-0.0024625182,12000
10,-0.0022507643,-0.002474039,13000
11,-0.002233911,-0.0025035033,14000
12,-0.0022307942,-0.0025675641,15000
13,-0.0022503827,-0.002560287,16000
14,-0.0022732087,-0.0025285834,17000
15,-0.0022729712,-0.00253223,18000
16,-0.0022857923,-0.0025127202,19000
17,-0.002284699,-0.002519818,20000
18,-0.0023019386,-0.0025046172,21000
19,-0.002301037,-0.0024733485,22000
20,-0.0022984226,-0.0024803872,23000
21,-0.002296254,-0.002463021,24000
22,-0.0022714525,-0.0024598164,25000
23,-0.0022703821,-0.002459124,26000
24,-0.0022799664,-0.0024580567,27000
25,-0.002273503,-0.0024635382,28000
26,-0.0022933143,-0.0024567384,29000
27,-0.0022985467,-0.0024438894,30000
28,-0.002307288,-0.0024456615,31000
29,-0.0022972932,-0.0024382023,32000
30,-0.0022962245,-0.0024241966,33000
31,-0.0023045423,-0.0024310534,34000
32,-0.002301867,-0.002420039,35000
33,-0.002304199,-0.0024122933,36000
34,-0.002309059,-0.00241827,37000
35,-0.0023072117,-0.0024104745,38000
36,-0.0023075806,-0.0023981736,39000
