,T,P,zs
49329,964.6922814108854,741882.9655708375,"[0.09506946288872369, 0.23035573580292387, 0.09002365897171287, 0.5845511423366396]"
33615,788.973455937691,847726.388271231,"[0.4026838961581132, 0.26313334877936306, 0.3019030811525142, 0.032279673910009625]"
36403,139.13908007631542,995406.5748745396,"[0.09470307910223237, 0.3999428456130156, 0.18395213482840336, 0.32140194045634846]"
11292,585.4283627624293,891362.9421334314,"[0.45215605043974616, 0.09483656264678482, 0.4247294937951788, 0.028277893118290143]"
43953,691.4244692478467,756465.6389709896,"[0.6562498725879964, 0.13717939486851727, 0.1449026530980185, 0.061668079445467865]"
16328,553.7503099175221,206803.3817682069,"[0.0301642232833602, 0.33286346151693036, 0.5047717819099187, 0.13220053328979084]"
43863,293.8256805335535,359992.6723834601,"[0.3776736495903288, 0.13167433915088253, 0.09385150547341653, 0.39680050578537207]"
17241,503.5305543849432,475297.09138994594,"[0.03010112921950209, 0.15047016678558997, 0.15180884660074428, 0.6676198573941637]"
4292,406.9097133668079,651695.4437520521,"[0.4886945941087488, 0.1560066638078799, 0.15516991336351138, 0.20012882871985985]"
28237,788.9056214455061,843982.2354553929,"[0.09370951896170189, 0.12210958379483025, 0.7311878755620926, 0.05299302168137519]"
4017,241.56317829867217,490093.8221364856,"[0.178535244458398, 0.5312336031053024, 0.08349443838855115, 0.20673671404774832]"
29687,788.7550645782524,915509.7240220908,"[0.4561289720867161, 0.17118223114805786, 0.2843744480205752, 0.08831434874465073]"
14997,849.3540498222524,689148.5844052914,"[0.3428933593476303, 0.4803922757215673, 0.08391772553906467, 0.09279663939173766]"
40431,860.5530801963268,491101.9926263857,"[0.3426842501990286, 0.40348499295356527, 0.14923175975301964, 0.10459899709438641]"
46180,415.04991738912673,230232.95351297484,"[0.48811198771913955, 0.42860724739893646, 0.06794671450929687, 0.01533405037262711]"
49709,330.09772801406785,800123.501659132,"[0.5029255571248057, 0.19374240502106535, 0.2726044785425744, 0.030727559311554596]"
9203,181.83305819062977,410675.06442859815,"[0.03040970834579432, 0.2700733756039841, 0.40905670575910275, 0.29046021029111907]"
20698,942.7255198197602,799444.4638074513,"[0.24473149513148687, 0.27413264560798706, 0.34427427332361776, 0.1368615859369083]"
6206,686.1361634449025,348297.2399240732,"[0.10102829576581476, 0.6069889276149372, 0.19882479708856407, 0.09315797953068403]"
44296,112.46286525613152,999969.555972168,"[0.1996593110477123, 0.25640692351626587, 0.321922657890257, 0.22201110754576484]"
6043,669.8204973917631,450174.97613796766,"[0.12194794662491479, 0.4535039522168211, 0.1029978509936343, 0.3215502501646298]"
16423,691.4403632203457,137637.434216149,"[0.3198236365832745, 0.17442594068156506, 0.0818375346115645, 0.42391288812359595]"
37445,386.9143259264712,616391.3337753919,"[0.3772994528237054, 0.07856832992108398, 0.052250762476177305, 0.49188145477903333]"
33055,344.36753264751303,168512.22221007774,"[0.013415190047784997, 0.01260693781027908, 0.0029115999185529966, 0.9710662722233828]"
4752,83.19386552728622,447500.8543667565,"[0.5271769248210579, 0.36255472854227616, 0.08203960249183381, 0.02822874414483214]"
47758,917.9560032453292,842664.5864729275,"[0.08379838639772753, 0.031116189852918214, 0.6063076457035879, 0.2787777780457663]"
