,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,0.17009806632995605,3.9399051666259766,0.1799364447593689,0.02283477783203125
1,0.3376455307006836,2.5244922637939453,0.1799364447593689,0.02283477783203125
2,0.507401704788208,3.330361843109131,0.1799364447593689,0.02283477783203125
3,0.6759674549102783,2.683098554611206,0.1799364447593689,0.02283477783203125
4,0.8454091548919678,2.54992413520813,0.1799364447593689,0.02283477783203125
5,1.0154221057891846,2.504451274871826,0.1799364447593689,0.02283477783203125
6,1.1872034072875977,2.6213278770446777,0.1799364447593689,0.02283477783203125
7,1.3551430702209473,2.6704792976379395,0.1799364447593689,0.02283477783203125
8,1.5676379203796387,2.3899333477020264,0.1799364447593689,0.02283477783203125
9,1.8137297630310059,2.5908501148223877,0.1799364447593689,0.02283477783203125
10,2.0087034702301025,2.339891195297241,0.1799364447593689,0.02283477783203125
11,2.2055766582489014,2.6707780361175537,0.1799364447593689,0.02283477783203125
12,2.398641347885132,2.0979340076446533,0.1799364447593689,0.02283477783203125
13,2.594517469406128,2.4220824241638184,0.1799364447593689,0.02283477783203125
14,2.7905914783477783,2.6221559047698975,0.1799364447593689,0.02283477783203125
15,2.985030174255371,2.5771894454956055,0.1799364447593689,0.02283477783203125
16,3.1817233562469482,2.3897931575775146,0.1799364447593689,0.02283477783203125
17,3.379436492919922,2.3942179679870605,0.1799364447593689,0.02283477783203125
18,3.5760483741760254,2.893104076385498,0.1799364447593689,0.02283477783203125
19,3.76882266998291,2.2059686183929443,0.1799364447593689,0.02283477783203125
20,3.963472843170166,2.287883758544922,0.1799364447593689,0.02283477783203125
21,4.15841007232666,2.263510227203369,0.1799364447593689,0.02283477783203125
22,4.352054834365845,2.5629820823669434,0.1799364447593689,0.02283477783203125
23,4.548620223999023,2.6094248294830322,0.1799364447593689,0.02283477783203125
24,4.744418621063232,2.2827627658843994,0.1799364447593689,0.02283477783203125
25,4.940662384033203,2.4728121757507324,0.1799364447593689,0.02283477783203125
26,5.134421348571777,2.1559176445007324,0.1799364447593689,0.02283477783203125
27,5.32863450050354,3.0371992588043213,0.1799364447593689,0.02283477783203125
28,5.523457765579224,2.4252781867980957,0.1799364447593689,0.02283477783203125
29,5.714593410491943,2.275393009185791,0.1799364447593689,0.02283477783203125
