,load_time_consume(s),test_time_consume(s),data_size
0,3.0950424671173096,0.13299846649169922,3000
1,4.125540733337402,0.12599730491638184,4000
2,3.246546745300293,0.13796758651733398,5000
3,4.980050563812256,0.17199468612670898,6000
4,2.8347718715667725,0.1939694881439209,7000
5,4.265022277832031,0.4470248222351074,8000
6,3.5245110988616943,0.22799968719482422,9000
7,4.445103883743286,0.5110008716583252,10000
8,3.721571683883667,0.5400009155273438,11000
9,3.7130002975463867,0.6539993286132812,12000
10,3.691127300262451,0.3209679126739502,13000
11,4.100674390792847,0.402024507522583,14000
12,3.9575390815734863,0.5370004177093506,15000
13,2.962127923965454,0.47100186347961426,16000
14,3.541508674621582,0.3879995346069336,17000
15,3.207029104232788,0.5225112438201904,18000
16,3.4060237407684326,0.8489995002746582,19000
17,2.7410800457000732,0.8100230693817139,20000
18,2.53560209274292,0.5189719200134277,21000
19,2.6605992317199707,0.9015078544616699,22000
20,2.5705223083496094,0.5540006160736084,23000
21,2.996034622192383,0.6199991703033447,24000
22,2.4810569286346436,0.7309999465942383,25000
23,3.015495538711548,0.6109969615936279,26000
24,2.3711256980895996,0.78597092628479,27000
25,2.8175907135009766,0.7119972705841064,28000
26,2.5415456295013428,1.21051025390625,29000
27,2.3481500148773193,0.7320008277893066,30000
28,3.0790364742279053,0.7759993076324463,31000
29,2.2630221843719482,0.7520015239715576,32000
30,3.138000249862671,0.7469983100891113,33000
31,2.0085155963897705,0.7680208683013916,34000
32,1.9800643920898438,0.7349703311920166,35000
33,1.9780819416046143,0.8135077953338623,36000
34,1.9880304336547852,0.8169693946838379,37000
35,2.006603240966797,0.80800461769104,38000
36,2.045046806335449,0.8419711589813232,39000
