,trainning_time_consume(s),test_time_consume(s)
0,73.28042030334473,0.19707655906677246
1,3.611713409423828,0.003422975540161133
2,39.573846101760864,0.11287927627563477
3,4.55043888092041,0.005388498306274414
4,5.579471588134766,0.00808858871459961
5,14.152699947357178,0.029151439666748047
6,4.058548212051392,0.005387783050537109
7,30.381804704666138,0.08434462547302246
8,16.452657461166382,0.03488016128540039
9,15.187785387039185,0.02259969711303711
10,7.4104743003845215,0.013513565063476562
11,6.057544231414795,0.011242866516113281
12,8.450116872787476,0.01490330696105957
13,3.32812762260437,0.0055980682373046875
14,28.606061458587646,0.06440258026123047
15,18.88270616531372,0.045432090759277344
16,21.889364004135132,0.0431978702545166
17,18.663288116455078,0.038533687591552734
18,21.662687063217163,0.03854703903198242
19,2.7173352241516113,0.004052162170410156
20,43.85060119628906,0.1091604232788086
21,3.4492738246917725,0.0035538673400878906
22,17.690674781799316,0.029284954071044922
23,31.067884922027588,0.0679922103881836
24,6.034631252288818,0.010049104690551758
25,10.5090913772583,0.01998305320739746
26,6.048877716064453,0.010152339935302734
27,6.880961656570435,0.012672901153564453
28,13.217177391052246,0.0278012752532959
29,3.4039292335510254,0.003426074981689453
30,44.98937129974365,0.11751580238342285
31,26.717397212982178,0.0585637092590332
32,4.99232029914856,0.007706642150878906
33,7.208642482757568,0.012642383575439453
34,6.712292194366455,0.01314997673034668
35,5.779522180557251,0.010380983352661133
36,9.206021785736084,0.01972365379333496
37,11.151465654373169,0.024943113327026367
38,16.11074471473694,0.03381204605102539
39,9.171985149383545,0.017945051193237305
40,2.9311416149139404,0.0032439231872558594
41,47.63437008857727,0.11272668838500977
42,11.460075616836548,0.018687963485717773
43,33.17149543762207,0.07102489471435547
44,40.44511938095093,0.1012728214263916
45,7.895231008529663,0.014731168746948242
46,19.10038471221924,0.04354262351989746
47,3.8020918369293213,0.004638195037841797
48,2.2742412090301514,0.0026230812072753906
49,30.428125143051147,0.06513381004333496
50,26.690048694610596,0.07145857810974121
51,7.637566566467285,0.012717485427856445
52,7.886700868606567,0.01806354522705078
53,2.534116506576538,0.003237485885620117
54,4.692017078399658,0.008044004440307617
55,14.56954312324524,0.030382871627807617
56,4.89534330368042,0.007210493087768555
57,12.815423727035522,0.020944595336914062
58,13.519907474517822,0.04146623611450195
59,3.336158275604248,0.004773139953613281
