,trainning_time_consume(s),test_time_consume(s)
0,222.65351271629333,0.676999568939209
1,172.81131505966187,0.5299994945526123
2,178.31865668296814,0.615980863571167
3,295.5800950527191,0.7940001487731934
4,239.2022557258606,0.6870002746582031
5,168.40404868125916,0.5190300941467285
6,174.10105109214783,0.47300219535827637
7,223.60600566864014,0.5880007743835449
8,268.49841356277466,0.7319998741149902
9,234.22238564491272,0.6019704341888428
10,160.6475112438202,0.6250009536743164
11,187.605206489563,0.7550003528594971
12,209.62639498710632,0.5470004081726074
13,282.7029848098755,0.6389999389648438
14,233.24844765663147,0.573000431060791
15,213.5071287,0.431000233
16,185.8666031,0.754570246
17,243.1081848,0.816000938
18,202.8948605,0.745000362
19,311.2638834,0.924972296
20,264.7526846,0.845000982
21,180.9952729,0.713999748
22,214.8621759,0.841001034
23,179.1532927,0.588001966
24,193.3540308,0.734012842
25,225.8440511,0.828001022
26,224.9491825,0.703999996
27,178.6973035,0.626999855
28,257.5261395,0.776030064
29,239.1870744,0.825000763
30,292.6232429,0.990000725
31,175.802681,0.644028664
32,167.7345893,0.564999819
33,211.9017062,0.71999073
34,191.8461463,0.716994524
35,207.3433297,0.663002014
36,181.8750226,0.76900959
37,173.0750933,0.73500061
38,222.1148217,0.809002399
39,216.4404695,0.720000267
40,230.6611662,0.699520111
41,190.8222866,0.722504139
42,153.0734377,0.588001013
43,206.5306985,0.711510897
44,218.6785159,0.740999222
# cuda
