,trainning_time_consume(s),train_loss_record,test_loss_record,test_time_consume(s)
0,0.09944415092468262,0.18493743240833282,0.09285484533756971,0.01188802719116211
1,0.19843363761901855,0.16896581649780273,0.09285484533756971,0.01188802719116211
2,0.29651379585266113,0.1536642611026764,0.09285484533756971,0.01188802719116211
3,0.38138318061828613,0.12991389632225037,0.09285484533756971,0.01188802719116211
4,0.4627420902252197,0.11810435354709625,0.09285484533756971,0.01188802719116211
5,0.544029951095581,0.10869501531124115,0.09285484533756971,0.01188802719116211
6,0.6246213912963867,0.10665513575077057,0.09285484533756971,0.01188802719116211
7,0.7201647758483887,0.09053153544664383,0.09285484533756971,0.01188802719116211
8,0.8187563419342041,0.09690938889980316,0.09285484533756971,0.01188802719116211
9,0.9033012390136719,0.08913395553827286,0.09285484533756971,0.01188802719116211
10,0.9847621917724609,0.08602219074964523,0.09285484533756971,0.01188802719116211
11,1.0686843395233154,0.09447096288204193,0.09285484533756971,0.01188802719116211
12,1.1674392223358154,0.09513919055461884,0.09285484533756971,0.01188802719116211
13,1.2668993473052979,0.0806041806936264,0.09285484533756971,0.01188802719116211
14,1.3655879497528076,0.10434455424547195,0.09285484533756971,0.01188802719116211
15,1.4649326801300049,0.08572369068861008,0.09285484533756971,0.01188802719116211
16,1.56353759765625,0.09996974468231201,0.09285484533756971,0.01188802719116211
17,1.6619632244110107,0.09381061047315598,0.09285484533756971,0.01188802719116211
18,1.760634422302246,0.09436177462339401,0.09285484533756971,0.01188802719116211
19,1.8605515956878662,0.09875458478927612,0.09285484533756971,0.01188802719116211
20,1.9593846797943115,0.09559755027294159,0.09285484533756971,0.01188802719116211
21,2.059274673461914,0.09195299446582794,0.09285484533756971,0.01188802719116211
22,2.1595613956451416,0.08535123616456985,0.09285484533756971,0.01188802719116211
23,2.2586655616760254,0.0983337014913559,0.09285484533756971,0.01188802719116211
24,2.356661081314087,0.08947528898715973,0.09285484533756971,0.01188802719116211
25,2.4508097171783447,0.07960760593414307,0.09285484533756971,0.01188802719116211
26,2.531710624694824,0.08227650076150894,0.09285484533756971,0.01188802719116211
27,2.622575283050537,0.07828932255506516,0.09285484533756971,0.01188802719116211
28,2.7220516204833984,0.09664399176836014,0.09285484533756971,0.01188802719116211
29,2.820704936981201,0.08736159652471542,0.09285484533756971,0.01188802719116211
