,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,7.5409791469573975,0.044759368719517155,0.07266847292582194,0.0049215042179202246,0.6,0.01,3,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.012914836406707764,-0.012749760411679745,-0.012451867572963238,-0.012705488130450249,0.00019158124720100575,80,-0.01241984125226736,-0.012538696639239788,-0.012506759725511074,-0.012488432539006075,5.022326869080473e-05
1,10.941680669784546,0.16882871241506206,0.07633376121520996,0.0044972051808107455,0.6,0.01,3,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.01283255871385336,-0.012670103460550308,-0.012338317930698395,-0.012613660035034021,0.00020568241400505078,79,-0.012239002622663975,-0.012370827607810497,-0.012321687303483486,-0.012310505844652653,5.4395008615432346e-05
2,10.569859822591146,0.05316550458925682,0.06633345286051433,0.003299745029030106,0.6,0.01,3,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.012909521348774433,-0.01273677870631218,-0.012482348829507828,-0.012709549628198147,0.0001754520966443541,81,-0.012252766638994217,-0.012371178716421127,-0.012406404130160809,-0.012343449828525385,6.571548823497722e-05
3,9.97435212135315,0.013223994437972425,0.09666641553243001,0.007317574180670016,0.6,0.01,3,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.009776298888027668,-0.00965548399835825,-0.009231019765138626,-0.00955426755050818,0.00023383171648459772,78,-0.009277940727770329,-0.00940155703574419,-0.009262515231966972,-0.009314004331827164,6.22285757112798e-05
4,14.500687837600708,0.050026420526355087,0.08700116475423177,0.003265555434654935,0.6,0.01,3,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.009746511466801167,-0.009573709219694138,-0.009179401211440563,-0.009499873965978622,0.00023733554861169034,77,-0.009143472649157047,-0.009230715222656727,-0.009124218486249447,-0.00916613545268774,4.6336383934970674e-05
5,13.932678699493408,0.03479647520019787,0.0863337516784668,0.0037706257004046077,0.6,0.01,3,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.009660291485488415,-0.00949857011437416,-0.009258260019123554,-0.009472373872995377,0.00016517063355542684,76,-0.009003019891679287,-0.00909996498376131,-0.009132558479905128,-0.009078514451781908,5.5016091291763845e-05
6,12.29768673578898,0.022268623022160965,0.1146860122680664,0.0028563806169538426,0.6,0.01,3,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.00838701892644167,-0.008272946812212467,-0.00786400493234396,-0.008174656890332699,0.000224546344233372,72,-0.007874722592532635,-0.008001408539712429,-0.007874744012951851,-0.007916958381732305,5.971528002032944e-05
7,18.401365280151367,0.04444304497090871,0.11166675885518391,0.006127702210192031,0.6,0.01,3,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.008371143601834774,-0.008201923221349716,-0.007821341045200825,-0.008131469289461771,0.00022991814515773521,71,-0.007755106780678034,-0.00783915538340807,-0.007736473809927702,-0.007776911991337935,4.466524966938721e-05
8,17.37252942721049,0.08950335975367368,0.11133408546447754,0.0017003917230267215,0.6,0.01,3,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.008331152610480785,-0.008144115097820759,-0.00788524467498064,-0.008120170794427395,0.00018282681966685568,70,-0.007641168776899576,-0.00773739255964756,-0.007743241265416145,-0.0077072675339877605,4.6799829816243074e-05
9,10.598010063171387,0.06285651675895837,0.13466827074686685,0.006127758681962333,0.6,0.01,5,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.008789206854999065,-0.008650691248476505,-0.008337452076375484,-0.008592450059950352,0.0001889702305179564,75,-0.008180833421647549,-0.008284922689199448,-0.00811246782541275,-0.008192741312086582,7.090612762403123e-05
10,16.103575229644775,0.12489966641043518,0.14200933774312338,0.004315708462579659,0.6,0.01,5,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.008456244133412838,-0.008226781152188778,-0.007994789630174637,-0.008225938305258751,0.00018838895479462048,73,-0.0076482039876282215,-0.0076842294074594975,-0.007600603625178337,-0.007644345673422019,3.424892024496878e-05
11,17.220701615015667,0.177540149420745,0.13233232498168945,0.0017008124493794678,0.6,0.01,5,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.008456871844828129,-0.008214362896978855,-0.008204537443816662,-0.008291924061874548,0.00011670465060266927,74,-0.0075365393422544,-0.007551081944257021,-0.0076943631283938885,-0.007593994804968436,7.121901468324663e-05
12,14.22686505317688,0.21013979633411117,0.1800086498260498,0.0029307251265050286,0.6,0.01,5,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.0059455931186676025,-0.005826162174344063,-0.005418331827968359,-0.0057300290403266745,0.00022573184941350488,65,-0.005332896951586008,-0.005417308304458857,-0.005171188618987799,-0.005307131291677554,0.00010211636113435068
13,21.987877289454143,0.033114833958480125,0.17833336194356283,0.00659974691042189,0.6,0.01,5,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.005689417477697134,-0.005490585695952177,-0.005139749497175217,-0.005439917556941509,0.000227243140616483,63,-0.004874799400568008,-0.004901126027107239,-0.004717355128377676,-0.004831093518684308,8.114016222312186e-05
14,22.801206429799397,0.07436129914816518,0.18366710344950357,0.006018458759513843,0.6,0.01,5,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.005504157394170761,-0.005314789712429047,-0.005251690279692411,-0.005356879128764073,0.00010728016343146705,59,-0.004576768260449171,-0.0045969546772539616,-0.0047178310342133045,-0.004630517990638812,6.228723004241481e-05
15,17.767714103062946,0.08833659395548052,0.22501031557718912,0.0037394613574616023,0.6,0.01,5,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.004766176920384169,-0.004665206652134657,-0.004339992068707943,-0.004590458547075589,0.0001818402987184316,51,-0.004152245353907347,-0.004230998922139406,-0.004068288952112198,-0.004150511076052983,6.643738594255927e-05
16,27.15538279215495,0.30778984382045954,0.21235299110412598,0.012093894016214161,0.6,0.01,5,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.004545747768133879,-0.004347516689449549,-0.004084658343344927,-0.004325974266976118,0.00018885430255017482,46,-0.0037234844639897346,-0.003732255892828107,-0.0036389781162142754,-0.0036982394910107055,4.205684564205049e-05
17,29.182916243871052,0.4549810759466137,0.213000218073527,0.004965426766013349,0.6,0.01,5,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.004442135337740183,-0.004250833764672279,-0.004142658319324255,-0.004278542473912239,0.00012382097443656837,44,-0.003508888417854905,-0.0035002504009753466,-0.0035910040605813265,-0.0035333809598038592,4.089800436297172e-05
18,16.762717962265015,0.07816976260559906,0.2866670290629069,0.005733673428999282,0.6,0.01,10,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.0076941829174757,-0.007532650604844093,-0.007234596181660891,-0.007487143234660228,0.0001903648820730274,69,-0.006741104181855917,-0.006763549987226725,-0.006596765015274286,-0.00670047306145231,7.390296645481949e-05
19,25.890716234842937,0.1642762702372218,0.32666778564453125,0.006018383932777386,0.6,0.01,10,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.006832222919911146,-0.006707282271236181,-0.006448527332395315,-0.0066626775078475475,0.00015978686774887913,67,-0.005367953330278397,-0.0053802249021828175,-0.005244966596364975,-0.005331048276275396,6.107476064301044e-05
20,29.743340571721394,0.16957134799229365,0.3630019823710124,0.0014157407427258552,0.6,0.01,10,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.00688909413293004,-0.006686130538582802,-0.006721206475049257,-0.0067654770488540334,8.85756472789998e-05,68,-0.005019084084779024,-0.004987671039998531,-0.005049368366599083,-0.0050187078304588795,2.5189233187995933e-05
