,train_time,test_time
0,2.5267581939697266,0.2139284610748291
1,2.061800718307495,0.19316792488098145
2,2.4164562225341797,0.23908758163452148
3,2.4552409648895264,0.24098968505859375
4,2.5323572158813477,0.21502208709716797
5,2.4390783309936523,0.2320249080657959
6,2.4110751152038574,0.22977828979492188
7,1.371636152267456,0.14728379249572754
8,3.014370918273926,0.1340959072113037
9,2.9593162536621094,0.1451883316040039
10,3.7260754108428955,0.2305431365966797
11,3.3815901279449463,0.19707202911376953
12,5.462172746658325,0.2763519287109375
13,3.7080955505371094,0.2858853340148926
14,2.3841073513031006,0.1792163848876953
15,5.270164251327515,0.33737611770629883
16,5.642388820648193,0.2691986560821533
17,2.39093279838562,0.11827588081359863
18,3.888909339904785,0.24506044387817383
19,3.9756693840026855,0.21831989288330078
20,5.627633333206177,0.3964087963104248
21,3.7222979068756104,0.24762892723083496
22,5.173892259597778,0.2147843837738037
23,5.317452669143677,0.30829286575317383
24,3.7126286029815674,0.18976068496704102
25,6.071149587631226,0.3298022747039795
26,2.750662326812744,0.1354234218597412
27,5.226092100143433,0.3568568229675293
28,5.3389177322387695,0.30628490447998047
29,6.025992393493652,0.2941162586212158
