,loss_dataset_1,loss_dataset_2,data_size
0,-0.0026279946,-0.0025801521,3000
1,-0.0027157739,-0.0027376427,4000
2,-0.0026677283,-0.0027483036,5000
3,-0.0026333202,-0.0028382791,6000
4,-0.0026000086,-0.002950887,7000
5,-0.0026142125,-0.002865165,8000
6,-0.0026215338,-0.0029137891,9000
7,-0.0026021271,-0.002987655,10000
8,-0.002667237,-0.0029570742,11000
9,-0.0027089329,-0.0029912032,12000
10,-0.0026961984,-0.0030063593,13000
11,-0.0027318972,-0.002977631,14000
12,-0.0027280082,-0.0029211207,15000
13,-0.0027181539,-0.0029426306,16000
14,-0.0027320918,-0.0029371108,17000
15,-0.0027274122,-0.002935549,18000
16,-0.0027071494,-0.0029089847,19000
17,-0.0026961905,-0.0029172536,20000
18,-0.002694581,-0.0028968058,21000
19,-0.0026822167,-0.0028819195,22000
20,-0.0026939746,-0.0028829142,23000
21,-0.0027073927,-0.002932105,24000
22,-0.002716899,-0.0029422757,25000
23,-0.002709065,-0.0029675916,26000
24,-0.002721604,-0.0029756776,27000
25,-0.002737138,-0.0029468283,28000
26,-0.0027567549,-0.0029682675,29000
27,-0.0027557712,-0.0029672652,30000
28,-0.002747632,-0.00295628,31000
29,-0.0027592957,-0.002950433,32000
30,-0.0027607016,-0.0029603343,33000
31,-0.0027587386,-0.0029579569,34000
32,-0.0027610164,-0.0029598402,35000
33,-0.0027694446,-0.0029795035,36000
34,-0.0027839276,-0.0029711535,37000
35,-0.0027959077,-0.0029759738,38000
36,-0.0028019045,-0.0029859503,39000
