,loss_dataset_1,loss_dataset_2,data_size
0,-0.0023888885,-0.0021123248,3000
1,-0.0022945749,-0.0023535267,4000
2,-0.002311733,-0.0023346897,5000
3,-0.0022958654,-0.0024433334,6000
4,-0.0022792688,-0.0024251465,7000
5,-0.0022795978,-0.00245914,8000
6,-0.0022812106,-0.002519026,9000
7,-0.0022630694,-0.0025237207,10000
8,-0.0022847496,-0.0025596994,11000
9,-0.0022928137,-0.0025158818,12000
10,-0.0022797748,-0.002501361,13000
11,-0.0022678538,-0.002510442,14000
12,-0.0022631686,-0.0024884683,15000
13,-0.0023084497,-0.0024567514,16000
14,-0.0023017433,-0.0025480213,17000
15,-0.0022854377,-0.0025986582,18000
16,-0.0022767656,-0.002592837,19000
17,-0.0022651572,-0.0026230582,20000
18,-0.002271929,-0.0026417251,21000
19,-0.0022665106,-0.002633532,22000
20,-0.0022664291,-0.002652972,23000
21,-0.0022761866,-0.0026412434,24000
22,-0.0022749375,-0.0026145726,25000
23,-0.0022943863,-0.00261358,26000
24,-0.0023083023,-0.002607728,27000
25,-0.0022918144,-0.002604869,28000
26,-0.0022960026,-0.0026031786,29000
27,-0.0022747677,-0.0025929227,30000
28,-0.00228651,-0.0025824234,31000
29,-0.0022820567,-0.0025652424,32000
30,-0.0022773985,-0.00257191,33000
31,-0.0022681803,-0.0025605266,34000
32,-0.0022638554,-0.002539888,35000
33,-0.002267159,-0.0025340305,36000
34,-0.002267769,-0.002545765,37000
35,-0.0022597571,-0.0025324419,38000
36,-0.002256273,-0.0025457814,39000
