,loss_dataset_1,loss_dataset_2,data_size
0,-0.0031275102,-0.002626968,3000
1,-0.0030856193,-0.0027364187,4000
2,-0.0029484616,-0.0028865011,5000
3,-0.002863546,-0.002825654,6000
4,-0.002855854,-0.0027821437,7000
5,-0.0028197775,-0.0027318487,8000
6,-0.0028817996,-0.002735475,9000
7,-0.0028383827,-0.0027466107,10000
8,-0.0027821178,-0.0028742775,11000
9,-0.002710098,-0.0028872448,12000
10,-0.0027087303,-0.0028780936,13000
11,-0.0026542908,-0.0028874828,14000
12,-0.0026704345,-0.002900819,15000
13,-0.002677169,-0.002880212,16000
14,-0.0027089724,-0.0028878653,17000
15,-0.0027068013,-0.002922889,18000
16,-0.0027121285,-0.0029052265,19000
17,-0.0027195162,-0.0029015122,20000
18,-0.00272004,-0.0029111337,21000
19,-0.002735357,-0.0028943408,22000
20,-0.0027287633,-0.0028760592,23000
21,-0.002752057,-0.0028737732,24000
22,-0.0027636557,-0.0028653054,25000
23,-0.002738911,-0.002847568,26000
24,-0.0027392823,-0.0028286541,27000
25,-0.0027303486,-0.0028523733,28000
26,-0.0027270927,-0.002849046,29000
27,-0.0027110362,-0.0028959138,30000
28,-0.0027025868,-0.0028930744,31000
29,-0.0027157003,-0.0028737662,32000
30,-0.0027248377,-0.0028649156,33000
31,-0.0027149413,-0.0028327315,34000
32,-0.0027083883,-0.0028384759,35000
33,-0.0027057668,-0.002836054,36000
34,-0.0027161455,-0.0028494352,37000
35,-0.002727258,-0.0028283177,38000
36,-0.0027245483,-0.0028195705,39000
