,loss_dataset_1,loss_dataset_2,data_size
0,-0.0047044153,-0.0042579044,3000
1,-0.0044788425,-0.004367749,4000
2,-0.004410173,-0.0044753402,5000
3,-0.0044037094,-0.0044196607,6000
4,-0.0045031607,-0.0043072677,7000
5,-0.004505271,-0.004320009,8000
6,-0.004512702,-0.0044516777,9000
7,-0.004576372,-0.004504204,10000
8,-0.0046323836,-0.00443121,11000
9,-0.0046305526,-0.00444671,12000
10,-0.004582798,-0.0045080874,13000
11,-0.0045643602,-0.004540972,14000
12,-0.0045475145,-0.004564017,15000
13,-0.0044973157,-0.004578254,16000
14,-0.0045327023,-0.0046145394,17000
15,-0.0045652096,-0.0045964504,18000
16,-0.0045913,-0.0045521455,19000
17,-0.00458226,-0.004554056,20000
18,-0.004583079,-0.00454421,21000
19,-0.004585112,-0.0045371656,22000
20,-0.0045598615,-0.0045527644,23000
21,-0.0045487415,-0.0045446926,24000
22,-0.0045636958,-0.0045546414,25000
23,-0.004570846,-0.004565967,26000
24,-0.0045761624,-0.0045696856,27000
25,-0.0045811813,-0.004557768,28000
26,-0.0046176,-0.004557099,29000
27,-0.0046120305,-0.0045751277,30000
28,-0.004596444,-0.004588943,31000
29,-0.004584166,-0.004595279,32000
30,-0.004571407,-0.004609033,33000
31,-0.004568208,-0.0046160505,34000
32,-0.0045594308,-0.004622659,35000
33,-0.0045525986,-0.0046385466,36000
34,-0.0045544174,-0.0046367915,37000
35,-0.0045652147,-0.0046135373,38000
36,-0.0045457035,-0.0046541006,39000
