,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,59.463130950927734,0.6375951381158266,0.8945960203806559,0.042489884585728346,0.6,0.01,3,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.006244107149541378,-0.00629692617803812,-0.006328406743705273,-0.006289813357094924,3.478073758444289e-05,81,-0.00598932383581996,-0.006287731695920229,-0.006295987404882908,-0.006191014312207699,0.00014265652311701697
1,95.78398553530376,0.17622705981485728,0.8498001098632812,0.0437143269561003,0.6,0.01,3,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.006209538318216801,-0.00625213235616684,-0.006285632494837046,-0.006249101056406896,3.113917695930362e-05,80,-0.005924541037529707,-0.006210543215274811,-0.006212521810084581,-0.0061158686876297,0.00013529149019541538
2,92.62446395556132,0.3766428755754469,0.8612074057261149,0.11172030984209404,0.6,0.01,3,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.006291263271123171,-0.00612818356603384,-0.00616567162796855,-0.006195039488375187,6.97404759168044e-05,79,-0.005990664940327406,-0.006064361892640591,-0.006059135310351849,-0.006038054047773282,3.357702507164504e-05
3,79.5264908472697,0.6149633752077323,1.2993003527323406,0.09003768655006643,0.6,0.01,3,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.004632055759429932,-0.004522313363850117,-0.0045660571195185184,-0.004573475414266189,4.510817863478589e-05,73,-0.004379375372081995,-0.004500185139477253,-0.004517464432865381,-0.004465674981474876,6.142941983024736e-05
4,137.25481836001077,6.835263985908775,1.358195384343465,0.08688601473424765,0.6,0.01,3,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.004617926198989153,-0.004508682992309332,-0.0045468732714653015,-0.004557827487587929,4.5265996727259804e-05,72,-0.004332506563514471,-0.004449404776096344,-0.004455158952623606,-0.00441235676407814,5.651146511650163e-05
5,139.15025607744852,3.1880493922854187,1.5831032594045003,0.34126393501917124,0.6,0.01,3,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.004692219663411379,-0.004525169264525175,-0.004577196203172207,-0.00459819504370292,6.979576118808218e-05,75,-0.004386415239423513,-0.004444845952093601,-0.004447417799383402,-0.004426226330300172,2.8170265851457635e-05
6,109.6836171944936,2.472862329619193,1.8354485829671223,0.3369449091817325,0.6,0.01,3,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.003943164367228746,-0.003828272456303239,-0.0038550698664039373,-0.003875502229978641,4.907918031076819e-05,68,-0.0036905608139932156,-0.003790537128224969,-0.0037972733844071627,-0.003759457108875116,4.879459582903515e-05
7,170.02738428115845,0.6441437813100093,1.5070690313975017,0.023609810846076176,0.6,0.01,3,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.0039300271309912205,-0.003823328297585249,-0.003853727364912629,-0.0038690275978296995,4.488305625390105e-05,67,-0.003643140895292163,-0.0037432627286762,-0.0037495519500225782,-0.0037119851913303137,4.8747932599084607e-05
8,166.89909156163534,3.7883100578639803,1.7424848874409993,0.2310253741017165,0.6,0.01,3,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.003987513016909361,-0.0038343279156833887,-0.003882200689986348,-0.0039013472075263658,6.398625196001347e-05,69,-0.0036778063513338566,-0.003730734111741185,-0.003737760940566659,-0.0037154338012139,2.6760827331406452e-05
9,106.24065574010213,0.9372401515748093,2.5427092711130777,0.13133957216258121,0.6,0.01,5,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.004927783273160458,-0.005005456041544676,-0.0050246682949364185,-0.004985969203213851,4.188459949457074e-05,78,-0.004581657238304615,-0.004851744510233402,-0.004869310650974512,-0.00476757079983751,0.000131656197718447
