,loss_dataset_1,loss_dataset_2,data_size
0,-0.0031191045,-0.0028429148,3000
1,-0.0031265602,-0.002821118,4000
2,-0.003072392,-0.002932671,5000
3,-0.003105814,-0.0029183594,6000
4,-0.003100552,-0.002812834,7000
5,-0.0030633612,-0.0029322081,8000
6,-0.0031037373,-0.0029342477,9000
7,-0.003091056,-0.0028636302,10000
8,-0.0030998606,-0.0028756435,11000
9,-0.0030618536,-0.0028772424,12000
10,-0.0030561145,-0.0029281299,13000
11,-0.003025366,-0.0028719185,14000
12,-0.003045631,-0.0029031967,15000
13,-0.003086541,-0.0028993897,16000
14,-0.0030923248,-0.0028801598,17000
15,-0.0030717102,-0.0029127235,18000
16,-0.0030899802,-0.0029248958,19000
17,-0.0030765636,-0.002925203,20000
18,-0.0030661402,-0.0029387004,21000
19,-0.003087703,-0.002948837,22000
20,-0.003076702,-0.0029333988,23000
21,-0.0030809203,-0.002925316,24000
22,-0.0030804821,-0.002948921,25000
23,-0.003078843,-0.0029499263,26000
24,-0.003057022,-0.0029357458,27000
25,-0.0030512346,-0.0029745232,28000
26,-0.0030543157,-0.0029772744,29000
27,-0.0030368231,-0.0029839524,30000
28,-0.0030247031,-0.0029857913,31000
29,-0.0030264487,-0.0029735123,32000
30,-0.0030191871,-0.002996236,33000
31,-0.003017854,-0.0030209343,34000
32,-0.0030215182,-0.003019561,35000
33,-0.0030183378,-0.0030303886,36000
34,-0.0030231914,-0.0030242894,37000
35,-0.0030285,-0.003010277,38000
36,-0.0030095368,-0.0030247292,39000
