,loss_dataset_1,loss_dataset_2,data_size
0,-0.002390365,-0.0022440546,3000
1,-0.002481819,-0.0022809512,4000
2,-0.0025248702,-0.0022872079,5000
3,-0.0024711904,-0.0023068083,6000
4,-0.002528933,-0.0023205297,7000
5,-0.0025293285,-0.0023809536,8000
6,-0.00249929,-0.002457654,9000
7,-0.0025557328,-0.0024689885,10000
8,-0.0025245484,-0.0024753949,11000
9,-0.002561248,-0.0025147402,12000
10,-0.0025809708,-0.0025580246,13000
11,-0.0025585832,-0.0025468294,14000
12,-0.0025729483,-0.0025393686,15000
13,-0.0025494492,-0.0025286244,16000
14,-0.0025541524,-0.0025498464,17000
15,-0.002559463,-0.0025611543,18000
16,-0.0025495484,-0.0025758331,19000
17,-0.002558573,-0.0025330035,20000
18,-0.0025451994,-0.0025305266,21000
19,-0.002526383,-0.0025509794,22000
20,-0.0025317802,-0.002551748,23000
21,-0.0025245736,-0.0025367215,24000
22,-0.0025270993,-0.002547536,25000
23,-0.002522354,-0.0025464871,26000
24,-0.0025124468,-0.002553148,27000
25,-0.0025019592,-0.002560474,28000
26,-0.0025113288,-0.002551996,29000
27,-0.002507771,-0.0025488234,30000
28,-0.00249629,-0.0025455083,31000
29,-0.002487857,-0.0025495186,32000
30,-0.002487059,-0.002535262,33000
31,-0.0024901403,-0.0025297136,34000
32,-0.0024925128,-0.002544185,35000
33,-0.00248817,-0.0025394005,36000
34,-0.0024761346,-0.002522906,37000
35,-0.0024816992,-0.0025351576,38000
36,-0.0024860224,-0.0025437362,39000
